Ux,Uy,p,CellID
0.778351,0.0123485,0.105231,215
0.811506,-0.0211145,0.0895375,216
0.807686,0.00489125,0.0862748,217
0.894247,-0.112505,0.052597,218
1.10621,0.00578068,0.0628786,219
1.18168,-0.0331894,0.0986752,220
1.20915,-0.025422,0.129598,221
1.18965,-0.0370602,0.160503,222
1.0401,-0.0672405,0.178506,223
0.955241,-0.051227,0.178409,224
0.976129,-0.072564,0.178886,225
1.00209,-0.072982,0.179877,226
1.02889,-0.0789733,0.182696,227
1.04444,-0.0783232,0.185998,228
1.05557,-0.0804482,0.188821,229
1.06685,-0.0833543,0.191447,230
1.0756,-0.0868058,0.193693,231
0.998134,0.419317,0.0738551,232
0.904954,0.505374,-0.0640768,233
1.17348,0.143919,0.0677504,234
1.07474,-0.503087,0.0261831,235
0.72938,-0.321457,-0.0286482,236
1.01609,-0.141947,0.097643,237
1.15898,-0.202436,0.0312734,238
0.85041,0.0232091,0.0875136,239
1.00804,-0.154987,0.0935941,240
1.29656,0.403402,0.0730905,241
1.16886,-0.108435,0.0734636,242
0.887859,0.090347,0.0977572,243
0.852102,-0.162921,0.115738,244
0.825224,-0.140346,0.0927179,245
0.948539,-0.207112,0.0919148,246
0.912446,-0.307362,0.0849967,247
0.942023,-0.237602,0.104368,248
1.15282,-0.175216,0.123466,249
1.14476,-0.157904,0.144442,250
1.22166,-0.130283,0.161226,251
1.02042,-0.168241,0.173712,252
0.933307,-0.146035,0.177042,253
0.941903,-0.146783,0.181284,254
0.967051,-0.123379,0.183671,255
0.998517,-0.120207,0.186823,256
1.02608,-0.112002,0.189378,257
1.04925,-0.111535,0.192616,258
1.06704,-0.11024,0.19527,259
1.07534,-0.109313,0.197567,260
0.83402,0.596908,0.0648394,261
1.02958,0.15638,-0.10935,262
1.31681,-0.132214,0.0299295,263
1.14179,-0.0026162,0.00853074,264
0.685416,-0.219419,-0.0594996,265
0.995567,0.0253978,0.127562,266
1.11361,-0.089441,0.0122115,267
0.871743,0.196522,0.0687975,268
0.858959,-0.133483,0.0537869,269
1.21252,0.46492,0.0502013,270
1.32021,0.113593,0.0758514,271
0.990144,0.108862,0.10578,272
1.00494,-0.259513,0.107449,273
0.845193,-0.235413,0.0891745,274
0.994751,-0.332604,0.0917108,275
0.92,-0.195195,0.104422,276
0.843837,-0.20106,0.133409,277
1.08114,-0.122633,0.142051,278
1.11881,-0.145549,0.149604,279
1.24893,-0.128949,0.156482,280
1.06289,-0.157091,0.165824,281
0.920573,-0.148183,0.172974,282
0.895765,-0.133748,0.180197,283
0.939533,-0.1175,0.185417,284
0.987269,-0.116003,0.190742,285
1.02609,-0.114735,0.195339,286
1.05203,-0.116535,0.199732,287
1.0636,-0.114993,0.203524,288
1.06253,-0.112102,0.206707,289
0.773229,0.309674,0.0679342,290
1.19277,-0.422372,-0.143468,291
1.20268,-0.485631,0.0237674,292
1.10953,0.387888,0.0174623,293
0.721257,-0.14853,-0.0326914,294
0.934802,0.134189,0.132577,295
1.05996,0.265793,0.00624074,296
0.940185,0.368042,0.0712707,297
0.827787,-0.089247,0.0372608,298
1.13449,0.209772,0.017188,299
1.4548,0.0865765,0.03743,300
1.15376,0.106927,0.102605,301
1.16487,-0.223701,0.0741267,302
0.89911,-0.188173,0.0670834,303
0.897269,-0.358656,0.0777159,304
0.770767,-0.0895482,0.0950806,305
0.815583,-0.109583,0.126291,306
1.09055,-0.0616391,0.134418,307
1.17012,-0.146346,0.145327,308
1.25553,-0.144669,0.157203,309
1.0757,-0.152548,0.166216,310
0.88074,-0.155194,0.173974,311
0.848728,-0.156743,0.180092,312
0.917611,-0.160553,0.185658,313
0.98344,-0.161107,0.192263,314
1.02405,-0.160419,0.199707,315
1.03921,-0.155515,0.205953,316
1.03646,-0.147418,0.2113,317
1.02286,-0.137866,0.215713,318
0.82848,-0.0741565,0.111785,319
1.31628,-0.695278,-0.168268,320
0.996886,-0.567228,-0.0185473,321
1.05429,0.307027,0.0306765,322
0.798042,-0.176676,-0.00394332,323
0.782878,0.0782993,0.102311,324
0.998898,0.475952,-0.0185742,325
1.07565,0.352068,0.0788194,326
0.923653,-0.142075,0.0655228,327
1.08098,-0.16302,0.0228523,328
1.41058,-0.0466086,0.0409184,329
1.24087,0.16552,0.0863091,330
1.26608,-0.0935722,0.0438831,331
0.983639,-0.00529418,0.0387625,332
0.866172,-0.244149,0.0582035,333
0.64381,-0.069786,0.0745232,334
0.805398,-0.117751,0.108086,335
1.15079,-0.075402,0.117024,336
1.23867,-0.17763,0.140728,337
1.2423,-0.161358,0.153733,338
1.07875,-0.153102,0.166582,339
0.921652,-0.155277,0.177528,340
0.910094,-0.188409,0.186016,341
0.95688,-0.205356,0.193899,342
0.994255,-0.204482,0.201637,343
1.00942,-0.199548,0.209068,344
1.00179,-0.188521,0.216202,345
