Ux,Uy,CellID
0.953053,-0.23561,9773
0.959777,-0.258299,9774
0.96752,-0.279746,9775
0.97558,-0.299713,9776
0.983134,-0.318262,9777
0.989428,-0.335693,9778
0.993873,-0.352441,9779
0.996088,-0.368968,9780
0.995923,-0.385681,9781
0.993461,-0.402881,9782
0.988989,-0.420747,9783
0.982921,-0.43935,9784
0.975668,-0.458664,9785
0.967518,-0.478593,9786
0.958568,-0.498986,9787
1.12268,-0.128871,9788
1.13964,-0.145877,9789
1.15481,-0.163996,9790
1.16683,-0.183317,9791
1.17505,-0.20375,9792
1.17949,-0.225063,9793
1.18063,-0.246951,9794
1.17929,-0.269098,9795
1.17638,-0.291224,9796
1.17274,-0.313116,9797
1.16898,-0.334642,9798
1.16544,-0.355748,9799
1.16215,-0.376452,9800
1.15897,-0.396818,9801
1.15563,-0.416934,9802
1.15183,-0.436881,9803
1.14726,-0.456723,9804
1.14162,-0.476492,9805
1.13458,-0.496198,9806
1.18407,0.00518248,9807
1.20402,-0.00104077,9808
1.22491,-0.00696347,9809
1.2454,-0.0128862,9810
1.26424,-0.0191379,9811
1.28042,-0.0260238,9812
1.29332,-0.0337904,9813
1.30271,-0.0425941,9814
1.30867,-0.0524866,9815
1.31157,-0.0634193,9816
1.31187,-0.0752646,9817
1.31011,-0.0878444,9818
1.30675,-0.10096,9819
1.30217,-0.114416,9820
1.29662,-0.12804,9821
1.29022,-0.141687,9822
1.28297,-0.155247,9823
1.27477,-0.16864,9824
1.26546,-0.181814,9825
1.22875,0.169394,9826
1.24186,0.174583,9827
1.25602,0.18064,9828
1.27094,0.187519,9829
1.28618,0.19514,9830
1.30123,0.203373,9831
1.31553,0.212029,9832
1.3286,0.220897,9833
1.34002,0.229771,9834
1.34948,0.238472,9835
1.35679,0.24686,9836
1.36184,0.25484,9837
1.36462,0.26236,9838
1.36517,0.269407,9839
1.36354,0.275995,9840
1.35982,0.282157,9841
1.3541,0.287933,9842
1.34644,0.293362,9843
1.3369,0.298476,9844
1.10948,0.218418,9845
1.11717,0.228318,9846
1.12522,0.239077,9847
1.13357,0.250752,9848
1.14209,0.263382,9849
1.15064,0.276984,9850
1.15904,0.291538,9851
1.16709,0.306987,9852
1.1746,0.323242,9853
1.18138,0.34019,9854
1.18725,0.357701,9855
1.19207,0.375641,9856
1.19571,0.393873,9857
1.19809,0.412267,9858
1.19913,0.430701,9859
1.1988,0.449065,9860
1.19708,0.46726,9861
1.19395,0.485197,9862
1.18943,0.502797,9863
1.07066,0.306707,9864
1.07053,0.319023,9865
1.07026,0.331924,9866
1.06991,0.345373,9867
1.06954,0.359353,9868
1.06921,0.373861,9869
1.06893,0.388891,9870
1.06869,0.404426,9871
1.06847,0.420447,9872
1.06819,0.436922,9873
1.06779,0.453812,9874
1.06717,0.471071,9875
1.06623,0.488643,9876
1.06489,0.506466,9877
1.06305,0.524477,9878
1.06065,0.542607,9879
1.0576,0.56079,9880
1.05386,0.578958,9881
1.04938,0.597047,9882
0.902005,0.303418,9883
0.900172,0.314025,9884
0.898786,0.324793,9885
0.897769,0.335714,9886
0.897036,0.346797,9887
0.896499,0.35806,9888
0.896081,0.369523,9889
0.89572,0.381207,9890
0.895365,0.393128,9891
0.894977,0.405306,9892
0.894523,0.417753,9893
0.893974,0.430477,9894
0.893299,0.44348,9895
0.89247,0.456753,9896
0.891457,0.470282,9897
0.890228,0.484039,9898
0.888761,0.497991,9899
0.887033,0.51209,9900
0.885036,0.526283,9901
0.886477,0.30425,9902
0.882744,0.309593,9903
0.878673,0.315263,9904
0.874269,0.321312,9905
0.869558,0.327772,9906
0.864576,0.334668,9907
0.859361,0.342018,9908
0.853942,0.349824,9909
0.848347,0.358072,9910
0.842597,0.366739,9911
0.836718,0.375784,9912
0.83074,0.385158,9913
0.824704,0.394801,9914
0.818662,0.404645,9915
0.812674,0.414615,9916
0.806813,0.424635,9917
0.801153,0.434627,9918
0.79577,0.444518,9919
0.790731,0.45424,9920
0.792915,0.28,9921
0.785679,0.287612,9922
0.778158,0.295757,9923
0.770426,0.304368,9924
0.762564,0.313386,9925
0.75468,0.322761,9926
0.746901,0.33243,9927
0.739378,0.342321,9928
0.732273,0.352356,9929
0.725752,0.362453,9930
0.719976,0.372528,9931
0.715084,0.382497,9932
0.711189,0.392275,9933
0.708366,0.401784,9934
0.706648,0.410951,9935
0.706024,0.419711,9936
0.706435,0.428012,9937
0.707777,0.435815,9938
0.709907,0.443092,9939
0.740595,0.326933,9940
0.727917,0.339692,9941
0.715502,0.352575,9942
0.70352,0.365456,9943
0.692155,0.378208,9944
0.681594,0.39072,9945
0.672003,0.40289,9946
0.663527,0.414619,9947
0.656273,0.425821,9948
0.650317,0.436425,9949
0.6457,0.446382,9950
0.642433,0.45566,9951
0.640501,0.464245,9952
0.639859,0.472138,9953
0.640442,0.479359,9954
0.642155,0.485934,9955
0.644879,0.491897,9956
0.648471,0.497286,9957
0.65277,0.502138,9958
0.562883,0.228212,9959
0.553516,0.237409,9960
0.545603,0.246283,9961
0.53931,0.254764,9962
0.53475,0.262808,9963
0.531988,0.270406,9964
0.53104,0.277557,9965
0.531873,0.284262,9966
0.534415,0.290531,9967
0.538555,0.296378,9968
0.544151,0.301819,9969
0.551042,0.306873,9970
0.559053,0.311562,9971
0.568013,0.315908,9972
0.57775,0.319934,9973
0.588107,0.323666,9974
0.598936,0.327123,9975
0.610105,0.330325,9976
0.621494,0.333285,9977
0.57891,0.0865259,9978
0.572123,0.0806413,9979
0.566362,0.0743824,9980
0.561584,0.0677973,9981
0.55778,0.0609548,9982
0.554965,0.053937,9983
0.55317,0.0468221,9984
0.552427,0.0396827,9985
0.552762,0.0325875,9986
0.554182,0.0255993,9987
0.556677,0.0187702,9988
0.56021,0.0121435,9989
0.564728,0.00575139,9990
0.57016,-0.000384523,9991
0.576428,-0.00625348,9992
0.58345,-0.0118547,9993
0.59115,-0.0171965,9994
0.599456,-0.0222947,9995
0.608304,-0.0271712,9996
0.667275,-0.122247,9997
0.666159,-0.135112,9998
0.665391,-0.148156,9999
0.665011,-0.161366,10000
0.665076,-0.174708,10001
0.665634,-0.188156,10002
0.666721,-0.201679,10003
0.668361,-0.215254,10004
0.670569,-0.228852,10005
0.67335,-0.242447,10006
0.676703,-0.256013,10007
0.680627,-0.269521,10008
0.685122,-0.282944,10009
0.69019,-0.296257,10010
0.695832,-0.309431,10011
0.70205,-0.322442,10012
0.70884,-0.335263,10013
0.716191,-0.347869,10014
0.72408,-0.360236,10015
0.820899,-0.258305,10016
0.818854,-0.270909,10017
0.81701,-0.283593,10018
0.815427,-0.296353,10019
0.814147,-0.309193,10020
0.813228,-0.3221,10021
0.812716,-0.335065,10022
0.812653,-0.34807,10023
0.81307,-0.361096,10024
0.813982,-0.374119,10025
0.815384,-0.387113,10026
0.817258,-0.400049,10027
0.819565,-0.412898,10028
0.82226,-0.425626,10029
0.825285,-0.438201,10030
0.828584,-0.450589,10031
0.832097,-0.462754,10032
0.835772,-0.474663,10033
0.839565,-0.486284,10034
0.914606,-0.302417,10035
0.915095,-0.306934,10036
0.915842,-0.311433,10037
0.916844,-0.315841,10038
0.918099,-0.320172,10039
0.919582,-0.324394,10040
0.921268,-0.328497,10041
0.923119,-0.332466,10042
0.925096,-0.336294,10043
0.927157,-0.339973,10044
0.929264,-0.343503,10045
0.931383,-0.346886,10046
0.933486,-0.350126,10047
0.935551,-0.353231,10048
0.937566,-0.356207,10049
0.939521,-0.35906,10050
0.941415,-0.361797,10051
0.943247,-0.364419,10052
0.945022,-0.366926,10053
0.918581,-0.320855,10054
0.916075,-0.316804,10055
0.913532,-0.312672,10056
0.910898,-0.308563,10057
0.908254,-0.30444,10058
0.905644,-0.300336,10059
0.903148,-0.296244,10060
0.900843,-0.292171,10061
0.898809,-0.288111,10062
0.897114,-0.284053,10063
0.89581,-0.279983,10064
0.894924,-0.275879,10065
0.894456,-0.271715,10066
0.894378,-0.267465,10067
0.894637,-0.263101,10068
0.895162,-0.258596,10069
0.895869,-0.253926,10070
0.896668,-0.249072,10071
0.897472,-0.244019,10072
0.828815,-0.205602,10073
0.828645,-0.195861,10074
0.828959,-0.186073,10075
0.829722,-0.176314,10076
0.830906,-0.166558,10077
0.832443,-0.156821,10078
0.834244,-0.147095,10079
0.836192,-0.137385,10080
0.838156,-0.127692,10081
0.839997,-0.118024,10082
0.841582,-0.108389,10083
0.842799,-0.0988018,10084
0.843559,-0.0892786,10085
0.843812,-0.0798377,10086
0.843543,-0.0704972,10087
0.842773,-0.0612736,10088
0.841553,-0.0521796,10089
0.839958,-0.0432238,10090
0.838076,-0.0344102,10091
0.711559,-0.211387,10092
0.709278,-0.201752,10093
0.707032,-0.192143,10094
0.704795,-0.182589,10095
0.702569,-0.17309,10096
0.700388,-0.163658,10097
0.698316,-0.154302,10098
0.69645,-0.145034,10099
0.694905,-0.135863,10100
0.693807,-0.126798,10101
0.693268,-0.117844,10102
0.693372,-0.109002,10103
0.694159,-0.100265,10104
0.695618,-0.091623,10105
0.697684,-0.0830621,10106
0.70025,-0.0745664,10107
0.703176,-0.0661217,10108
0.706312,-0.0577182,10109
0.709506,-0.0493529,10110
0.611212,-0.0653423,10111
0.612513,-0.0586132,10112
0.614396,-0.0522046,10113
0.616868,-0.0461157,10114
0.619916,-0.0403441,10115
0.623493,-0.0348809,10116
0.627506,-0.0297087,10117
0.631818,-0.0247983,10118
0.636241,-0.0201058,10119
0.640554,-0.0155714,10120
0.644518,-0.0111215,10121
0.647905,-0.00667369,10122
0.65053,-0.00214417,10123
0.652275,0.00254264,10124
0.653113,0.00744465,10125
0.653114,0.0125945,10126
0.652438,0.017995,10127
0.651316,0.02362,10128
0.650023,0.0294179,10129
0.558986,-0.0294295,10130
0.563422,-0.0296117,10131
0.56766,-0.0299069,10132
0.571668,-0.0302486,10133
0.57539,-0.0305648,10134
0.578738,-0.0307788,10135
0.581592,-0.0308141,10136
0.583806,-0.0305973,10137
0.585226,-0.0300627,10138
0.585725,-0.0291581,10139
0.585241,-0.0278504,10140
0.583812,-0.0261314,10141
0.581602,-0.0240206,10142
0.578902,-0.0215653,10143
0.576107,-0.0188362,10144
0.57367,-0.0159195,10145
0.57203,-0.0129067,10146
0.571551,-0.00988331,10147
0.57246,-0.00691952,10148
0.601642,-0.00738902,10149
0.606521,-0.00866278,10150
0.610506,-0.00984616,10151
0.613528,-0.0108859,10152
0.615518,-0.0117235,10153
0.616406,-0.0123057,10154
0.616139,-0.012593,10155
0.614702,-0.0125664,10156
0.612139,-0.0122339,10157
0.60858,-0.0116328,10158
0.604253,-0.0108291,10159
0.599478,-0.00991073,10160
0.594635,-0.00897695,10161
0.590121,-0.00812383,10162
0.58629,-0.00742978,10163
0.583401,-0.00694374,10164
0.581591,-0.00667904,10165
0.580862,-0.00661399,10166
0.581101,-0.00669873,10167
0.584551,-0.0417281,10168
0.587779,-0.042618,10169
0.589592,-0.0433667,10170
0.589901,-0.0440088,10171
0.588707,-0.0445737,10172
0.586123,-0.0450901,10173
0.582385,-0.0455905,10174
0.577848,-0.0461139,10175
0.572967,-0.0467067,10176
0.568247,-0.0474212,10177
0.564178,-0.0483104,10178
0.561168,-0.0494205,10179
0.559477,-0.0507817,10180
0.559181,-0.0524016,10181
0.560182,-0.0542626,10182
0.562246,-0.0563241,10183
0.565076,-0.0585301,10184
0.568374,-0.0608198,10185
0.571899,-0.0631377,10186
0.632704,-0.00804228,10187
0.634297,-0.00996686,10188
0.635752,-0.0118628,10189
0.636955,-0.0138515,10190
0.637811,-0.0160398,10191
0.638272,-0.0185186,10192
0.638353,-0.0213547,10193
0.638146,-0.0245816,10194
0.637796,-0.028192,10195
0.637465,-0.0321355,10196
0.637283,-0.0363197,10197
0.6373,-0.0406176,10198
0.637472,-0.0448806,10199
0.637677,-0.0489557,10200
0.637764,-0.0527051,10201
0.637616,-0.0560233,10202
0.637192,-0.0588503,10203
0.636551,-0.061176,10204
0.635842,-0.0630364,10205
0.646298,0.0325968,10206
0.647288,0.0248522,10207
0.649397,0.0171837,10208
0.652487,0.0095242,10209
0.656327,0.00181263,10210
0.660585,-0.00600025,10211
0.66484,-0.0139445,10212
0.66861,-0.022022,10213
0.671394,-0.0301992,10214
0.672722,-0.0384047,10215
0.672203,-0.0465324,10216
0.669584,-0.0544494,10217
0.664803,-0.0620094,10218
0.658028,-0.0690668,10219
0.64968,-0.075492,10220
0.640406,-0.0811844,10221
0.631004,-0.086082,10222
0.622316,-0.0901664,10223
0.615093,-0.0934648,10224
0.832812,0.179665,10225
0.832194,0.1686,10226
0.832628,0.157645,10227
0.834104,0.146906,10228
0.836435,0.136484,10229
0.839261,0.126473,10230
0.842066,0.116951,10231
0.844222,0.107968,10232
0.845044,0.0995533,10233
0.843863,0.0917087,10234
0.840098,0.0844136,10235
0.833328,0.0776269,10236
0.823351,0.0712931,10237
0.810236,0.0653491,10238
0.794348,0.0597319,10239
0.776346,0.0543861,10240
0.757144,0.0492684,10241
0.737836,0.0443501,10242
0.719591,0.0396143,10243
0.916393,0.121862,10244
0.915705,0.118699,10245
0.913691,0.11577,10246
0.91032,0.113085,10247
0.905587,0.11066,10248
0.8995,0.108498,10249
0.892074,0.106591,10250
0.883326,0.104911,10251
0.873279,0.103411,10252
0.861972,0.10202,10253
0.849474,0.100647,10254
0.835905,0.0991815,10255
0.821451,0.0975011,10256
0.80638,0.0954803,10257
0.791051,0.0929993,10258
0.775911,0.0899554,10259
0.761476,0.0862725,10260
0.748304,0.0819097,10261
0.736941,0.0768665,10262
0.925971,0.17463,10263
0.921381,0.176266,10264
0.917112,0.177479,10265
0.913334,0.178306,10266
0.910097,0.178751,10267
0.907353,0.178786,10268
0.90499,0.178367,10269
0.902868,0.177438,10270
0.900838,0.17594,10271
0.898771,0.173816,10272
0.89656,0.171015,10273
0.894136,0.167501,10274
0.891469,0.163249,10275
0.888572,0.158253,10276
0.885507,0.152522,10277
0.882377,0.146087,10278
0.879321,0.138993,10279
0.876502,0.131309,10280
0.874084,0.123118,10281
0.875678,-0.154585,10282
0.885846,-0.150602,10283
0.894154,-0.147221,10284
0.900967,-0.144535,10285
0.906709,-0.142597,10286
0.911784,-0.141407,10287
0.916504,-0.140924,10288
0.921064,-0.141078,10289
0.925538,-0.14178,10290
0.929904,-0.142936,10291
0.934076,-0.144454,10292
0.93794,-0.146251,10293
0.941387,-0.148255,10294
0.944332,-0.150409,10295
0.946728,-0.152666,10296
0.948568,-0.154991,10297
0.949878,-0.157358,10298
0.950712,-0.159742,10299
0.951137,-0.162124,10300
0.84711,-0.00281812,10301
0.854662,-0.00952483,10302
0.866009,-0.015981,10303
0.880106,-0.0224569,10304
0.89565,-0.0291118,10305
0.911334,-0.0360091,10306
0.926049,-0.0431325,10307
0.938992,-0.0504044,10308
0.949688,-0.05771,10309
0.957959,-0.0649213,10310
0.963862,-0.0719175,10311
0.967614,-0.0785979,10312
0.969529,-0.0848895,10313
0.96996,-0.0907489,10314
0.969259,-0.0961594,10315
0.967746,-0.101127,10316
0.965694,-0.105675,10317
0.963319,-0.109836,10318
0.960781,-0.113651,10319
1.06921,0.178971,10320
1.07176,0.164873,10321
1.07867,0.151128,10322
1.08869,0.137868,10323
1.10013,0.125202,10324
1.1113,0.113213,10325
1.12076,0.101942,10326
1.12755,0.0913921,10327
1.1312,0.081538,10328
1.13167,0.0723325,10329
1.12926,0.0637149,10330
1.12445,0.0556181,10331
1.11785,0.0479748,10332
1.11007,0.0407218,10333
1.10165,0.033803,10334
1.09304,0.0271709,10335
1.0846,0.0207879,10336
1.07654,0.0146243,10337
1.06902,0.00865795,10338
1.24499,0.013832,10339
1.24476,0.000927437,10340
1.24466,-0.0115976,10341
1.2441,-0.0236018,10342
1.24256,-0.0349692,10343
1.23965,-0.0456495,10344
1.2352,-0.055655,10345
1.22921,-0.0650481,10346
1.22183,-0.0739209,10347
1.21333,-0.0823782,10348
1.20402,-0.0905218,10349
1.1942,-0.0984408,10350
1.18416,-0.106204,10351
1.17413,-0.11386,10352
1.16428,-0.121435,10353
1.15471,-0.128936,10354
1.14547,-0.136357,10355
1.13657,-0.143682,10356
1.12799,-0.150888,10357
1.443,-0.295442,10358
1.43827,-0.296627,10359
1.43261,-0.29761,10360
1.42608,-0.298393,10361
1.41871,-0.29901,10362
1.41058,-0.299492,10363
1.40178,-0.299886,10364
1.39241,-0.300234,10365
1.38258,-0.300575,10366
1.37239,-0.300937,10367
1.3619,-0.30134,10368
1.3512,-0.301791,10369
1.34033,-0.302291,10370
1.32932,-0.302832,10371
1.3182,-0.303398,10372
1.30697,-0.303975,10373
1.29565,-0.304543,10374
1.28423,-0.305084,10375
1.27272,-0.305581,10376
1.29367,-0.437903,10377
1.28683,-0.434465,10378
1.27956,-0.430896,10379
1.27196,-0.427223,10380
1.26404,-0.423455,10381
1.25586,-0.419607,10382
1.24743,-0.415687,10383
1.23879,-0.411698,10384
1.22994,-0.407645,10385
1.2209,-0.403525,10386
1.21168,-0.399339,10387
1.20229,-0.395084,10388
1.19272,-0.390758,10389
1.18299,-0.386359,10390
1.17309,-0.381884,10391
1.16303,-0.377334,10392
1.15282,-0.372709,10393
1.14246,-0.36801,10394
1.13196,-0.363239,10395
1.34492,-0.0295345,10396
1.3365,-0.0215992,10397
1.32757,-0.0136648,10398
1.31817,-0.00574887,10399
1.30833,0.00214144,10400
1.29807,0.00999501,10401
1.28744,0.0178015,10402
1.27645,0.02555,10403
1.26513,0.0332308,10404
1.2535,0.0408338,10405
1.24161,0.0483494,10406
1.22946,0.0557681,10407
1.21709,0.0630804,10408
1.20452,0.0702772,10409
1.19178,0.0773497,10410
1.1789,0.0842894,10411
1.1659,0.0910885,10412
1.15281,0.0977395,10413
1.13966,0.104235,10414
1.03518,0.18843,10415
1.02797,0.197677,10416
1.02078,0.206968,10417
1.01363,0.216309,10418
1.00654,0.225702,10419
0.999521,0.235144,10420
0.992572,0.244636,10421
0.9857,0.254181,10422
0.978907,0.263778,10423
0.972192,0.27343,10424
0.965553,0.283136,10425
0.958987,0.292895,10426
0.952489,0.302708,10427
0.946056,0.312574,10428
0.939682,0.32249,10429
0.933363,0.332454,10430
0.927092,0.342464,10431
0.920864,0.352515,10432
0.914676,0.362603,10433
1.03329,0.598794,10434
1.023,0.609038,10435
1.01236,0.619052,10436
1.00137,0.628833,10437
0.990054,0.63835,10438
0.978436,0.647578,10439
0.966535,0.656504,10440
0.954377,0.665116,10441
0.94199,0.673401,10442
0.929406,0.681344,10443
0.916655,0.688939,10444
0.903774,0.696178,10445
0.890798,0.703053,10446
0.877765,0.709561,10447
0.864713,0.715696,10448
0.851684,0.721455,10449
0.838719,0.726838,10450
0.825865,0.731846,10451
0.813171,0.736483,10452
0.678728,0.0884706,10453
0.677902,0.104673,10454
0.677635,0.121115,10455
0.677917,0.137773,10456
0.678723,0.154645,10457
0.680018,0.171737,10458
0.681759,0.189051,10459
0.683902,0.206588,10460
0.6864,0.224344,10461
0.689212,0.242318,10462
0.692295,0.2605,10463
0.695612,0.278882,10464
0.699132,0.297452,10465
0.702824,0.316199,10466
0.706656,0.335105,10467
0.710596,0.354151,10468
0.714604,0.373308,10469
0.718638,0.392532,10470
0.722651,0.411763,10471
0.491875,0.0687308,10472
0.475457,0.0753607,10473
0.458682,0.0820402,10474
0.441565,0.0887715,10475
0.424133,0.0955479,10476
0.406433,0.102365,10477
0.388534,0.109216,10478
0.370526,0.116089,10479
0.352519,0.12297,10480
0.334627,0.129839,10481
0.316961,0.136678,10482
0.299618,0.143462,10483
0.282679,0.150169,10484
0.266225,0.156779,10485
0.250375,0.163275,10486
0.235327,0.16965,10487
0.221399,0.175909,10488
0.209038,0.182069,10489
0.198792,0.188167,10490
0.453427,0.327895,10491
0.453076,0.32778,10492
0.45331,0.327149,10493
0.454182,0.325967,10494
0.455747,0.32421,10495
0.458066,0.321849,10496
0.461199,0.318853,10497
0.465204,0.315193,10498
0.470136,0.31084,10499
0.476035,0.305771,10500
0.48292,0.299963,10501
0.490772,0.293397,10502
0.499517,0.28606,10503
0.509001,0.277941,10504
0.518972,0.269042,10505
0.529057,0.259374,10506
0.538761,0.24897,10507
0.547491,0.237892,10508
0.55461,0.22623,10509
0.708265,-0.148183,10510
1.21623,-0.175375,10511
1.49821,-0.214715,10512
1.62408,-0.233095,10513
1.64881,-0.241283,10514
1.63504,-0.246338,10515
1.61142,-0.249511,10516
1.58626,-0.251682,10517
1.5611,-0.252588,10518
1.53587,-0.252177,10519
1.50927,-0.249903,10520
1.47614,-0.24438,10521
1.42219,-0.232332,10522
1.31947,-0.208517,10523
1.13299,-0.168742,10524
0.850427,-0.11587,10525
0.518856,-0.0622666,10526
0.226821,-0.0213244,10527
0.0435386,-0.00999637,10528
0.766137,-0.171972,10529
1.25736,-0.214094,10530
1.52198,-0.252857,10531
1.63529,-0.265079,10532
1.65392,-0.270302,10533
1.63811,-0.273358,10534
1.61351,-0.275263,10535
1.58741,-0.276653,10536
1.56114,-0.277115,10537
1.53446,-0.276431,10538
1.50546,-0.273834,10539
1.46755,-0.26754,10540
1.40441,-0.253686,10541
1.28729,-0.226679,10542
1.08519,-0.182865,10543
0.795318,-0.126528,10544
0.471899,-0.0713853,10545
0.20196,-0.0336345,10546
0.0463299,-0.0314932,10547
0.844709,-0.192306,10548
1.29634,-0.243126,10549
1.54143,-0.284583,10550
1.6429,-0.295473,10551
1.65668,-0.299879,10552
1.63986,-0.301497,10553
1.61489,-0.302423,10554
1.58822,-0.303237,10555
1.56104,-0.303422,10556
1.53291,-0.302625,10557
1.50114,-0.299821,10558
1.45745,-0.292728,10559
1.38344,-0.276843,10560
1.25019,-0.246358,10561
1.03195,-0.198475,10562
0.736362,-0.139291,10563
0.425688,-0.0848317,10564
0.18674,-0.0560432,10565
0.0645905,-0.0678445,10566
0.940657,-0.21525,10567
1.34556,-0.271619,10568
1.56315,-0.312906,10569
1.64984,-0.323756,10570
1.65847,-0.32877,10571
1.64083,-0.329905,10572
1.61564,-0.330553,10573
1.58859,-0.331218,10574
1.56071,-0.331422,10575
1.53116,-0.330709,10576
1.49618,-0.327763,10577
1.44551,-0.31972,10578
1.35875,-0.301443,10579
1.20771,-0.267137,10580
0.973427,-0.215316,10581
0.675414,-0.154668,10582
0.385466,-0.105373,10583
0.187002,-0.0929302,10584
0.0994236,-0.123175,10585
1.03957,-0.239297,10586
1.40037,-0.301076,10587
1.58763,-0.341452,10588
1.65746,-0.352116,10589
1.66025,-0.357679,10590
1.64174,-0.358737,10591
1.61651,-0.359571,10592
1.5893,-0.360351,10593
1.56079,-0.360778,10594
1.52959,-0.360304,10595
1.49059,-0.357221,10596
1.43134,-0.347971,10597
1.32966,-0.326827,10598
1.15939,-0.288349,10599
0.910326,-0.233076,10600
0.616257,-0.173692,10601
0.359283,-0.136502,10602
0.208754,-0.145873,10603
0.150551,-0.19193,10604
1.13938,-0.268067,10605
1.45631,-0.331907,10606
1.61317,-0.370657,10607
1.66619,-0.381101,10608
1.66289,-0.386878,10609
1.64295,-0.387984,10610
1.61736,-0.389343,10611
1.59,-0.390531,10612
1.56094,-0.391416,10613
1.5279,-0.391236,10614
1.48394,-0.387798,10615
1.41417,-0.376802,10616
1.29528,-0.352092,10617
1.10492,-0.309132,10618
0.844698,-0.251644,10619
0.565708,-0.198437,10620
0.355265,-0.180924,10621
0.251471,-0.211583,10622
0.21002,-0.265118,10623
1.23926,-0.303625,10624
1.51098,-0.365813,10625
1.63705,-0.401477,10626
1.67424,-0.411427,10627
1.66577,-0.41712,10628
1.64486,-0.418157,10629
1.61916,-0.419879,10630
1.59176,-0.421367,10631
1.56197,-0.422707,10632
1.52635,-0.422729,10633
1.47581,-0.418562,10634
1.39304,-0.405083,10635
1.25464,-0.376006,10636
1.04478,-0.328629,10637
0.781092,-0.271781,10638
0.532823,-0.232016,10639
0.376588,-0.238272,10640
0.307674,-0.28318,10641
0.268465,-0.335285,10642
1.33685,-0.346057,10643
1.56373,-0.403376,10644
1.65972,-0.434029,10645
1.682,-0.442537,10646
1.66867,-0.447732,10647
1.64665,-0.448803,10648
1.6208,-0.450985,10649
1.59346,-0.452837,10650
1.5629,-0.454571,10651
1.524,-0.454388,10652
1.46501,-0.448664,10653
1.36648,-0.431559,10654
1.20688,-0.397296,10655
0.981103,-0.346593,10656
0.727223,-0.295794,10657
0.525179,-0.276687,10658
0.419016,-0.30405,10659
0.367395,-0.353456,10660
0.320347,-0.398955,10661
1.42754,-0.394178,10662
1.61014,-0.444632,10663
1.67833,-0.469232,10664
1.68801,-0.475428,10665
1.67132,-0.479318,10666
1.64906,-0.479924,10667
1.62362,-0.482092,10668
1.59643,-0.483964,10669
1.56443,-0.485737,10670
1.52052,-0.484739,10671
1.45023,-0.476451,10672
1.33293,-0.454533,10673
1.1522,-0.414899,10674
0.919121,-0.364099,10675
0.69262,-0.32681,10676
0.544234,-0.331156,10677
0.473112,-0.371265,10678
0.423129,-0.417516,10679
0.365088,-0.45582,10680
1.50953,-0.446509,10681
1.64951,-0.487656,10682
1.69308,-0.50521,10683
1.69229,-0.508559,10684
1.67283,-0.510818,10685
1.65032,-0.510902,10686
1.62534,-0.51295,10687
1.59835,-0.514661,10688
1.56445,-0.515904,10689
1.51383,-0.51294,10690
1.4293,-0.5005,10691
1.29114,-0.472575,10692
1.09313,-0.428814,10693
0.867348,-0.383739,10694
0.684067,-0.366286,10695
0.583849,-0.390061,10696
0.529044,-0.433377,10697
0.47213,-0.473297,10698
0.404929,-0.5064,10699
1.57725,-0.501922,10700
1.6773,-0.532314,10701
1.7009,-0.542339,10702
1.69329,-0.542239,10703
1.67334,-0.542089,10704
1.65195,-0.540882,10705
1.6281,-0.542011,10706
1.60091,-0.542866,10707
1.56325,-0.542683,10708
1.50258,-0.536486,10709
1.40023,-0.518564,10710
1.24131,-0.484639,10711
1.03561,-0.440475,10712
0.834954,-0.408078,10713
0.701294,-0.411625,10714
0.633762,-0.446133,10715
0.580651,-0.486115,10716
0.515453,-0.520212,10717
0.442235,-0.550199,10718
1.63022,-0.557245,10719
1.69485,-0.57532,10720
1.70295,-0.577629,10721
1.69055,-0.57401,10722
1.67065,-0.571504,10723
1.65049,-0.56911,10724
1.6278,-0.569134,10725
1.59996,-0.56849,10726
1.55698,-0.565453,10727
1.48356,-0.554113,10728
1.36182,-0.529457,10729
1.18697,-0.49109,10730
0.988395,-0.452149,10731
0.826997,-0.437019,10732
0.736813,-0.456603,10733
0.684512,-0.493135,10734
0.626204,-0.527453,10735
0.555226,-0.557485,10736
0.478172,-0.585317,10737
1.66168,-0.611495,10738
1.69797,-0.61692,10739
1.6969,-0.611569,10740
1.68371,-0.603727,10741
1.66639,-0.597889,10742
1.64892,-0.59324,10743
1.62752,-0.591002,10744
1.59724,-0.587627,10745
1.54531,-0.580314,10746
1.4554,-0.562798,10747
1.31476,-0.532135,10748
1.13386,-0.493429,10749
0.958549,-0.465337,10750
0.840979,-0.466861,10751
0.780273,-0.49421,10752
0.730718,-0.527159,10753
0.666702,-0.556173,10754
0.592739,-0.583285,10755
0.512888,-0.608991,10756
1.67386,-0.659345,10757
1.68973,-0.65237,10758
1.68371,-0.640158,10759
1.67095,-0.628477,10760
1.65634,-0.619677,10761
1.64128,-0.612807,10762
1.62046,-0.607717,10763
1.58622,-0.600305,10764
1.52339,-0.586989,10765
1.41691,-0.562457,10766
1.26357,-0.527541,10767
1.0904,-0.49296,10768
0.949208,-0.477922,10769
0.869133,-0.490746,10770
0.823096,-0.518583,10771
0.770656,-0.546041,10772
0.703209,-0.570833,10773
0.627899,-0.595161,10774
0.545962,-0.6184,10775
1.66136,-0.700671,10776
1.6671,-0.682431,10777
1.6622,-0.663344,10778
1.65371,-0.646685,10779
1.6442,-0.63356,10780
