Ux,Uy,p,CellID
1.02508,-0.0582426,0.21829,289
0.720411,-0.365521,0.0359983,290
1.21404,0.134705,0.00145752,291
1.20393,-0.406746,0.0778524,292
1.15156,-0.213738,0.03284,293
0.931268,0.395629,0.075199,294
0.97311,0.379779,-0.0322581,295
1.09995,0.331281,0.0621732,296
1.06505,0.26037,0.0506988,297
0.919897,0.146906,0.11232,298
1.20273,-0.0736712,0.123068,299
1.03334,-0.129851,0.123506,300
0.992364,-0.0389329,0.124964,301
1.01076,0.0263046,0.119223,302
0.805853,-0.141085,0.1294,303
0.947343,-0.129099,0.148906,304
0.906571,-0.20691,0.140968,305
0.778512,-0.297083,0.155055,306
0.868147,-0.247584,0.18169,307
0.929899,-0.0975639,0.190083,308
0.885632,-0.0504982,0.188347,309
0.920759,-0.0468738,0.190791,310
0.923308,-0.0481499,0.194578,311
0.965818,-0.0395752,0.197985,312
1.02568,-0.0473568,0.202599,313
1.0538,-0.0536605,0.207808,314
1.05945,-0.0633697,0.21265,315
1.06222,-0.0724693,0.216826,316
1.06433,-0.0814072,0.220345,317
1.06281,-0.0884734,0.223305,318
0.774572,-0.353213,0.0508649,319
1.19633,-0.118342,0.0350509,320
1.2424,-0.137775,0.0640812,321
1.05246,0.0140163,0.0185458,322
0.839422,0.159788,0.0699105,323
0.966579,0.344114,-0.0404982,324
1.06895,0.439843,0.0349112,325
1.10897,0.418267,0.0521752,326
1.04671,0.257198,0.109036,327
1.2809,-0.0732356,0.106482,328
0.984212,0.0686661,0.118444,329
0.937235,0.0514788,0.118591,330
1.0777,0.110307,0.112332,331
0.872705,-0.067851,0.127227,332
0.945708,-0.00877617,0.143524,333
1.00624,-0.0837964,0.142377,334
0.837116,-0.135824,0.151234,335
0.763328,-0.130597,0.169784,336
0.817253,-0.0698743,0.177718,337
0.886801,-0.0839574,0.178603,338
0.938196,-0.0792922,0.183698,339
0.935877,-0.0896002,0.188481,340
1.00763,-0.08474,0.193312,341
1.07162,-0.0978908,0.201876,342
1.09109,-0.100861,0.209971,343
1.09527,-0.10498,0.21689,344
1.09802,-0.10801,0.222391,345
1.0958,-0.110106,0.226908,346
1.08821,-0.110688,0.230506,347
0.832909,-0.0615716,0.0727868,348
1.15535,-0.18572,0.0562969,349
1.17833,0.151546,0.0750742,350
1.06391,0.30394,0.0001093,351
0.811205,0.0123396,0.0733386,352
0.889514,0.275669,-0.0462266,353
1.0548,0.36924,-0.000925143,354
1.14731,0.259969,0.0405507,355
1.1756,0.277428,0.0824019,356
1.31101,-0.0754582,0.0978705,357
0.942326,0.171659,0.123354,358
0.945294,-0.00314955,0.106388,359
1.1168,0.122514,0.104265,360
0.909294,0.00108854,0.126106,361
0.955001,0.0279489,0.133868,362
1.0727,-0.0730812,0.145777,363
0.8312,-0.0698113,0.159487,364
0.757749,-0.0608974,0.155794,365
0.854481,-0.107135,0.166816,366
0.91992,-0.179157,0.172247,367
0.940287,-0.165613,0.180939,368
0.922665,-0.193476,0.187378,369
0.99302,-0.180274,0.194842,370
1.0519,-0.179124,0.206005,371
1.06624,-0.16323,0.216097,372
1.07694,-0.150688,0.224592,373
1.07683,-0.13756,0.231515,374
1.07063,-0.125078,0.2371,375
1.05813,-0.112958,0.241485,376
0.833007,0.22929,0.0833027,377
1.14416,-0.0570286,0.0458165,378
1.09357,0.177435,0.0843887,379
1.11238,0.492524,0.000102038,380
0.840713,0.00389745,0.0907424,381
0.839124,0.112063,-0.0527404,382
1.08987,0.13341,-0.0345859,383
1.14126,-0.0593563,0.0346161,384
1.23297,0.241512,0.0505252,385
1.32389,-0.122406,0.0990715,386
0.934286,0.12837,0.135889,387
0.970781,-0.144054,0.0943788,388
1.07954,0.0710783,0.104465,389
0.948462,0.00193541,0.121482,390
1.00911,-0.0444852,0.123949,391
1.11751,-0.151993,0.145979,392
0.792144,-0.114793,0.163876,393
0.799762,-0.121399,0.144144,394
0.9603,-0.166663,0.156048,395
0.949975,-0.263323,0.167095,396
0.950322,-0.209344,0.178249,397
0.946973,-0.247325,0.190118,398
0.98801,-0.222216,0.201678,399
1.02907,-0.20823,0.214688,400
1.02343,-0.181129,0.225997,401
1.02774,-0.161846,0.235758,402
1.0187,-0.142507,0.244052,403
1.00568,-0.124096,0.250779,404
0.987518,-0.106868,0.256169,405
0.79801,0.292926,0.0783964,406
1.18118,0.11217,0.014738,407
1.01953,0.0461758,0.0815988,408
1.13528,0.554168,-0.00257593,409
0.915165,0.0400379,0.117405,410
0.834521,-0.103097,-0.0503538,411
1.13554,-0.126807,-0.033466,412
1.0821,-0.318296,0.0276349,413
1.23427,0.150173,0.0292508,414
1.35146,-0.22846,0.0980818,415
0.944309,0.0232813,0.128196,416
0.984113,-0.262053,0.0936314,417
1.00462,-0.0227049,0.100913,418
1.00626,-0.0770418,0.108073,419
1.0845,-0.184142,0.11323,420
1.13266,-0.243833,0.139726,421
0.771093,-0.1971,0.149267,422
0.825984,-0.250748,0.129927,423
1.0398,-0.200454,0.139597,424
0.956698,-0.312823,0.158458,425
0.933209,-0.233126,0.172355,426
0.946449,-0.279105,0.188457,427
0.922707,-0.247481,0.201767,428
0.949453,-0.230174,0.215988,429
0.951276,-0.201722,0.228549,430
0.965195,-0.182945,0.240228,431
0.954687,-0.162264,0.250308,432
0.940162,-0.145621,0.258688,433
0.922361,-0.131526,0.265545,434
0.759326,0.164656,0.0649675,435
1.22124,0.22927,-0.0160009,436
0.962143,-0.0196572,0.0784363,437
1.13119,0.50956,0.00110503,438
1.01644,0.0723714,0.134301,439
0.865258,-0.293735,-0.0316145,440
1.16487,-0.296363,-0.0217246,441
1.00931,-0.421241,0.0209572,442
1.22813,0.00784341,0.0271735,443
1.37375,-0.346234,0.0803627,444
0.94996,-0.0502952,0.106914,445
0.997938,-0.305541,0.0928296,446
0.949353,-0.124909,0.0876006,447
1.07086,-0.18291,0.0944517,448
1.14762,-0.321426,0.0989502,449
1.1085,-0.307379,0.126257,450
0.788975,-0.254805,0.129568,451
0.809851,-0.365166,0.11645,452
1.04976,-0.213277,0.126496,453
0.962017,-0.310028,0.149222,454
0.910226,-0.229629,0.163376,455
0.959844,-0.261877,0.182286,456
0.910397,-0.23329,0.198681,457
0.938944,-0.229666,0.215871,458
0.93598,-0.21419,0.230249,459
0.934288,-0.206218,0.243197,460
0.919972,-0.196948,0.254454,461
0.907911,-0.191056,0.26413,462
0.893497,-0.186181,0.272057,463
0.727175,-0.0101787,0.0507191,464
1.23551,0.276097,-0.033712,465
0.934926,0.0465933,0.0750898,466
1.12308,0.402865,0.00122837,467
1.12144,0.102593,0.127132,468
0.916866,-0.424721,-0.0187483,469
1.17266,-0.352229,-0.0136775,470
0.958599,-0.40787,0.0131666,471
1.23141,-0.139294,0.0368468,472
1.36775,-0.397595,0.0641689,473
0.935564,-0.0603104,0.0804324,474
1.02453,-0.278107,0.0887365,475
0.926501,-0.198924,0.0730954,476
1.1325,-0.255036,0.0863378,477
1.18742,-0.407436,0.0798253,478
1.04742,-0.332116,0.107659,479
0.839005,-0.272149,0.107422,480
0.78351,-0.422166,0.104726,481
1.00144,-0.247591,0.11828,482
0.968267,-0.300002,0.139609,483
0.895019,-0.258828,0.152876,484
0.955953,-0.288611,0.173744,485
0.880006,-0.279721,0.190835,486
0.896813,-0.286586,0.207929,487
0.895774,-0.274616,0.224174,488
0.908597,-0.269818,0.240109,489
0.903576,-0.261121,0.253963,490
0.896433,-0.255894,0.265839,491
0.886929,-0.252435,0.275597,492
0.712566,-0.149647,0.0407604,493
1.2263,0.244421,-0.0383005,494
0.927104,0.17868,0.0732451,495
1.11859,0.284447,0.00267285,496
1.2122,0.143733,0.109316,497
0.972673,-0.494372,-0.015302,498
1.15645,-0.324879,-0.00732607,499
0.936518,-0.345274,0.0114875,500
1.23921,-0.249345,0.048323,501
1.3344,-0.341852,0.0562194,502
0.908889,-0.0254673,0.0606475,503
1.06351,-0.204775,0.0819252,504
0.928559,-0.230974,0.0641664,505
1.18633,-0.270243,0.0803445,506
1.21382,-0.424201,0.054685,507
0.973014,-0.321638,0.0820582,508
0.89407,-0.266256,0.0860268,509
0.781354,-0.420088,0.0930453,510
0.936157,-0.303701,0.10813,511
0.971936,-0.301949,0.125606,512
0.900394,-0.292163,0.139785,513
0.968205,-0.305607,0.160727,514
0.904967,-0.302898,0.180453,515
0.930434,-0.319258,0.201392,516
0.919577,-0.319059,0.221622,517
0.910691,-0.319188,0.239793,518
0.892604,-0.311367,0.255489,519
0.885222,-0.305504,0.26904,520
0.874544,-0.297513,0.280419,521
0.716524,-0.243127,0.0379673,522
1.19349,0.1446,-0.0304926,523
0.923064,0.297127,0.0766383,524
1.12032,0.179762,-0.00454705,525
1.28477,0.201471,0.0905227,526
1.02208,-0.512361,-0.0125169,527
1.12097,-0.25557,0.00319425,528
0.937212,-0.271807,0.0218013,529
1.24151,-0.315687,0.0528069,530
1.28239,-0.209169,0.0570792,531
0.890289,0.0145493,0.0508326,532
1.11013,-0.11515,0.0711375,533
0.947827,-0.229637,0.0573503,534
1.22494,-0.243264,0.0741713,535
1.23561,-0.381484,0.0268634,536
0.911514,-0.284977,0.0527466,537
0.937915,-0.253572,0.0683352,538
0.810099,-0.379854,0.0813651,539
0.887376,-0.354723,0.0943309,540
0.967023,-0.318255,0.108066,541
0.913654,-0.334269,0.123789,542
0.974878,-0.352189,0.146391,543
0.912968,-0.374625,0.168402,544
0.913115,-0.397772,0.19005,545
0.879756,-0.389856,0.211748,546
0.875227,-0.379182,0.233288,547
0.862813,-0.36088,0.25322,548
0.853026,-0.342073,0.270553,549
0.83927,-0.323513,0.285099,550
0.731488,-0.301332,0.0419499,551
1.14679,0.018287,-0.0159356,552
0.920781,0.358714,0.0782638,553
1.12643,0.0891093,-0.0131188,554
1.3431,0.273167,0.0695919,555
1.06382,-0.488591,-0.0108131,556
1.08119,-0.174227,0.0100549,557
0.956264,-0.203358,0.0348915,558
1.23164,-0.348681,0.0512328,559
1.22419,-0.0736056,0.0621521,560
0.883521,0.0242909,0.0486447,561
1.15714,-0.0320206,0.0552936,562
0.977735,-0.20988,0.0506411,563
1.24475,-0.202198,0.0685498,564
1.25231,-0.306084,0.00488658,565
0.873658,-0.233436,0.0283683,566
0.969074,-0.238505,0.0551344,567
0.858577,-0.324392,0.0683593,568
0.868373,-0.384964,0.0778868,569
0.958374,-0.33772,0.088918,570
0.933645,-0.366089,0.104704,571
0.99484,-0.378671,0.125244,572
0.949267,-0.397365,0.148254,573
0.945557,-0.408533,0.174187,574
0.904713,-0.404134,0.201181,575
0.876383,-0.398532,0.226948,576
0.831926,-0.378338,0.250108,577
0.809719,-0.358434,0.270855,578
0.791664,-0.337497,0.288977,579
0.752697,-0.333881,0.0519041,580
1.1017,-0.085372,-0.00558477,581
0.920456,0.355026,0.0767721,582
1.12845,0.00891711,-0.024844,583
1.3881,0.349627,0.0503688,584
1.10168,-0.431746,-0.0104504,585
1.04588,-0.0950554,0.00996189,586
0.988145,-0.146385,0.0467788,587
1.2131,-0.358726,0.0477112,588
1.17261,0.00400163,0.0640788,589
0.880553,-0.00964754,0.0502597,590
1.19466,0.0339046,0.0389227,591
1.01236,-0.181836,0.0448036,592
1.24988,-0.166854,0.0625387,593
1.26146,-0.226565,-0.00731274,594
0.858601,-0.178452,0.0123655,595
0.990827,-0.220563,0.0450702,596
0.914201,-0.268571,0.0554774,597
0.876412,-0.394192,0.0621645,598
0.952132,-0.350775,0.0695847,599
0.954233,-0.388135,0.082372,600
1.01174,-0.403222,0.101798,601
0.965218,-0.437723,0.125979,602
0.929884,-0.45949,0.15245,603
0.857338,-0.45695,0.180602,604
0.81448,-0.436396,0.209011,605
0.780146,-0.410995,0.237755,606
0.763239,-0.38844,0.264638,607
0.740269,-0.363338,0.288161,608
0.777531,-0.34853,0.0599855,609
1.061,-0.138171,0.00176288,610
0.920168,0.301081,0.0775374,611
1.12133,-0.0584417,-0.0361646,612
1.41729,0.41792,0.0380792,613
1.13802,-0.350302,-0.0112052,614
1.01462,-0.0230507,0.00893533,615
1.02549,-0.101386,0.0549945,616
1.19539,-0.355883,0.0436199,617
1.13427,0.0102815,0.0612921,618
0.874714,-0.075951,0.0491448,619
1.21508,0.0815987,0.026869,620
1.04827,-0.150083,0.0413022,621
1.24702,-0.142676,0.0552519,622
1.26376,-0.16186,-0.0131063,623
0.861002,-0.129109,0.00347881,624
1.00701,-0.200623,0.0367759,625
0.969869,-0.219596,0.0434048,626
0.902713,-0.389388,0.0463136,627
0.950535,-0.355792,0.0501089,628
0.974101,-0.402192,0.0596437,629
1.03146,-0.415454,0.0756606,630
0.991091,-0.446037,0.0970074,631
0.948653,-0.447681,0.122707,632
0.880744,-0.439764,0.153971,633
0.834027,-0.438049,0.188922,634
0.776682,-0.435427,0.222519,635
0.73294,-0.423111,0.253753,636
0.702768,-0.409222,0.282788,637
0.802292,-0.352714,0.0662397,638
1.02502,-0.138371,0.00679016,639
0.92112,0.221121,0.0790048,640
1.1071,-0.109013,-0.0458434,641
1.43173,0.459971,0.0324792,642
1.17076,-0.252126,-0.00832006,643
0.988711,0.0403625,0.00804571,644
1.06286,-0.0661097,0.0610509,645
1.18534,-0.348823,0.0381903,646
1.10914,-0.0318771,0.0539038,647
0.862133,-0.152073,0.0429926,648
1.2181,0.113684,0.0207163,649
1.0849,-0.117277,0.0391339,650
1.24119,-0.126371,0.0474315,651
1.26096,-0.118323,-0.0158474,652
0.872492,-0.0899859,-0.00241675,653
1.02053,-0.180596,0.0278073,654
1.02263,-0.180197,0.0312316,655
0.939149,-0.377999,0.0314883,656
0.954624,-0.354378,0.0301561,657
0.993907,-0.410297,0.0348689,658
1.05031,-0.423387,0.046328,659
1.00707,-0.46261,0.0649822,660
0.943415,-0.481345,0.0902905,661
0.857249,-0.506526,0.119713,662
0.788716,-0.513185,0.153862,663
0.73529,-0.504714,0.191267,664
0.70715,-0.498448,0.230869,665
0.674104,-0.485596,0.268127,666
0.822912,-0.35261,0.0708099,667
0.997556,-0.0984732,0.00891259,668
0.92575,0.136488,0.0811856,669
1.08945,-0.14067,-0.0553612,670
1.43706,0.460079,0.0301945,671
1.19691,-0.143369,-0.00353788,672
0.971562,0.0948181,0.00510339,673
1.09869,-0.0384845,0.0635652,674
1.18374,-0.341831,0.0319991,675
1.09456,-0.0913407,0.0436015,676
0.841506,-0.218416,0.033583,677
1.20893,0.132309,0.0187081,678
1.12161,-0.086412,0.0362028,679
1.23569,-0.112913,0.0409212,680
1.25426,-0.0934354,-0.0168511,681
0.885725,-0.0616624,-0.00595013,682
1.03228,-0.16236,0.0178369,683
1.07119,-0.150503,0.0184219,684
0.979808,-0.364687,0.0160073,685
0.963698,-0.349227,0.00962481,686
1.01356,-0.415126,0.00967457,687
1.06851,-0.428814,0.0152187,688
1.02659,-0.470938,0.0284176,689
0.963777,-0.482426,0.0483945,690
0.895885,-0.499646,0.0755487,691
0.84574,-0.518321,0.112162,692
0.791902,-0.555691,0.155638,693
0.722229,-0.574275,0.199716,694
0.657237,-0.569655,0.24286,695
0.838163,-0.352323,0.0744546,696
0.977854,-0.0339898,0.00784824,697
0.93381,0.0602335,0.0823066,698
1.0711,-0.156967,-0.0613199,699
1.43607,0.408713,0.028414,700
1.21624,-0.028035,0.00436793,701
0.963872,0.140197,0.00320528,702
1.13301,-0.0166789,0.0634379,703
1.18835,-0.335543,0.0260024,704
1.08742,-0.145793,0.030481,705
0.81524,-0.265503,0.022626,706
1.19202,0.138287,0.0188892,707
1.15596,-0.0598972,0.0319961,708
1.23248,-0.0994778,0.0356178,709
1.24532,-0.0810685,-0.0172707,710
0.897499,-0.0424321,-0.0096181,711
1.04225,-0.147064,0.0082534,712
1.11475,-0.129212,0.00606065,713
1.02038,-0.351727,0.000632774,714
0.976097,-0.342303,-0.00987856,715
1.03301,-0.417474,-0.015208,716
1.08646,-0.431504,-0.016311,717
1.04667,-0.479684,-0.0103132,718
0.982713,-0.508953,0.00500537,719
0.915389,-0.575772,0.0271435,720
0.847137,-0.644442,0.0541232,721
0.766282,-0.678316,0.0903859,722
0.693372,-0.678887,0.139915,723
0.639367,-0.680084,0.197153,724
0.849377,-0.35435,0.0761065,725
0.962372,0.0428829,0.00702584,726
0.943692,-0.00156213,0.0831164,727
1.0548,-0.162866,-0.0644256,728
1.42835,0.307205,0.0291624,729
1.22827,0.0891899,0.0111287,730
0.963856,0.17584,0.00323438,731
1.16529,0.000471698,0.0611065,732
1.1966,-0.328942,0.0202607,733
1.0849,-0.184775,0.01585,734
0.787599,-0.293012,0.0106502,735
1.17028,0.131884,0.0209598,736
1.18518,-0.0389428,0.027482,737
1.23222,-0.084725,0.0307716,738
1.23674,-0.0750614,-0.0180044,739
0.907389,-0.030233,-0.0136322,740
1.05088,-0.13529,-0.00121255,741
1.15334,-0.114719,-0.00574444,742
1.05836,-0.340065,-0.0140867,743
0.990277,-0.334672,-0.029286,744
1.05205,-0.417925,-0.0392002,745
1.10396,-0.432464,-0.0472567,746
1.06941,-0.487599,-0.0492937,747
1.01821,-0.5273,-0.0440612,748
0.970597,-0.592693,-0.0325498,749
0.918205,-0.636097,-0.0168697,750
