Ux,Uy,CellID
1.06052,-0.275036,5199
0.819828,-0.411391,5200
0.58424,-0.519362,5201
0.357984,-0.615556,5202
0.15344,-0.694575,5203
1.03218,-0.00241058,5204
1.03394,-0.0076866,5205
1.03786,-0.0127048,5206
1.04312,-0.0174511,5207
1.04966,-0.0209707,5208
1.05701,-0.0255771,5209
1.06537,-0.0288774,5210
1.07484,-0.0313795,5211
1.08543,-0.0326048,5212
1.09752,-0.0310122,5213
1.11205,-0.0279204,5214
1.12967,-0.0210164,5215
1.15189,-0.0113139,5216
1.18023,0.0029428,5217
1.21629,0.019922,5218
1.26074,0.0401277,5219
1.31585,0.0610543,5220
1.38192,0.0819375,5221
1.46019,0.0996774,5222
1.55133,0.113354,5223
1.65785,0.116163,5224
1.75572,0.100592,5225
1.72849,0.0425122,5226
1.46886,-0.0538309,5227
1.16688,-0.202289,5228
0.920781,-0.336411,5229
0.683475,-0.4473,5230
0.456242,-0.546885,5231
0.248906,-0.631408,5232
1.03227,-0.0020808,5233
1.03435,-0.00770242,5234
1.03822,-0.0124409,5235
1.04334,-0.0172821,5236
1.04977,-0.0210236,5237
1.05735,-0.0251855,5238
1.06579,-0.0284932,5239
1.07516,-0.0310155,5240
1.08537,-0.0313398,5241
1.09743,-0.0300345,5242
1.11118,-0.0260378,5243
1.12834,-0.0186766,5244
1.14949,-0.00663782,5245
1.17684,0.00925879,5246
1.21154,0.0288802,5247
1.25504,0.0524937,5248
1.30919,0.0782772,5249
1.37451,0.105284,5250
1.45283,0.130288,5251
1.54584,0.152645,5252
1.65811,0.165625,5253
1.76995,0.160006,5254
1.77147,0.114526,5255
1.55213,0.0271533,5256
1.27238,-0.111493,5257
1.02523,-0.241439,5258
0.787479,-0.35293,5259
0.560792,-0.453935,5260
0.352897,-0.541272,5261
1.03267,-0.00194769,5262
1.0346,-0.00759586,5263
1.03852,-0.0119522,5264
1.04369,-0.0166546,5265
1.05026,-0.0210598,5266
1.05777,-0.0249103,5267
1.06604,-0.028042,5268
1.07527,-0.030138,5269
1.08527,-0.0309187,5270
1.09682,-0.0287543,5271
1.1102,-0.0244466,5272
1.1263,-0.0158466,5273
1.14646,-0.00268228,5274
1.17259,0.0151941,5275
1.20585,0.0384036,5276
1.24756,0.0652378,5277
1.30029,0.0957822,5278
1.36443,0.128734,5279
1.44233,0.16193,5280
1.53634,0.193021,5281
1.65356,0.216657,5282
1.77819,0.222945,5283
1.80702,0.193125,5284
1.63028,0.119061,5285
1.37534,-0.00472577,5286
1.12966,-0.127171,5287
0.894139,-0.236502,5288
0.669786,-0.335658,5289
0.462637,-0.422843,5290
1.03288,-0.00191695,5291
1.03498,-0.00779967,5292
1.03875,-0.011596,5293
1.04417,-0.0165067,5294
1.05056,-0.0209779,5295
1.05808,-0.0246619,5296
1.06641,-0.0279147,5297
1.07543,-0.0297811,5298
1.08515,-0.0299365,5299
1.0964,-0.0275499,5300
1.10937,-0.0225984,5301
1.12443,-0.0133553,5302
1.14335,0.00100214,5303
1.16769,0.0211321,5304
1.19931,0.0470894,5305
1.23917,0.0776567,5306
1.28955,0.1135,5307
1.3517,0.152781,5308
1.42815,0.193996,5309
1.52227,0.23437,5310
1.64324,0.268785,5311
1.77859,0.287072,5312
1.83284,0.275885,5313
1.69851,0.220117,5314
1.47143,0.114941,5315
1.23228,0.00464418,5316
0.999409,-0.0979599,5317
0.778491,-0.193351,5318
0.574728,-0.278158,5319
1.03329,-0.00193509,5320
1.03523,-0.00749519,5321
1.03931,-0.0115321,5322
1.0445,-0.0161239,5323
1.05077,-0.0201493,5324
1.05837,-0.0239057,5325
1.06676,-0.0268597,5326
1.07543,-0.0288958,5327
1.08494,-0.02933,5328
1.09587,-0.0264993,5329
1.10795,-0.0209428,5330
1.12216,-0.010728,5331
1.13944,0.00492443,5332
1.16204,0.0266603,5333
1.19156,0.0552648,5334
1.22886,0.0899027,5335
1.27649,0.130818,5336
1.33559,0.176574,5337
1.40997,0.226402,5338
1.50342,0.276689,5339
1.62694,0.3212,5340
1.7705,0.351695,5341
1.84645,0.359264,5342
1.7524,0.325105,5343
1.55542,0.243821,5344
1.32918,0.148461,5345
1.10183,0.0554048,5346
0.885433,-0.0314083,5347
0.685194,-0.111064,5348
1.03368,-0.00192662,5349
1.03558,-0.00767174,5350
1.03937,-0.01141,5351
1.04478,-0.0162446,5352
1.05127,-0.0200339,5353
1.05895,-0.0236437,5354
1.06698,-0.0265957,5355
1.07567,-0.0285264,5356
1.08482,-0.0282274,5357
1.095,-0.0261733,5358
1.10668,-0.0192562,5359
1.11942,-0.0081151,5360
1.13554,0.00826185,5361
1.15591,0.0320064,5362
1.18301,0.0628093,5363
1.21707,0.101599,5364
1.26123,0.147762,5365
1.31694,0.199797,5366
1.38738,0.257185,5367
1.47938,0.317307,5368
1.6047,0.372019,5369
1.75349,0.41441,5370
1.84651,0.439585,5371
1.78868,0.429947,5372
1.62287,0.375753,5373
1.41399,0.300093,5374
1.1972,0.220433,5375
0.987474,0.142905,5376
0.792696,0.0703637,5377
1.03388,-0.00192161,5378
1.03601,-0.00781745,5379
1.03991,-0.0115926,5380
1.04541,-0.0164488,5381
1.05163,-0.0200001,5382
1.05903,-0.0237935,5383
1.06733,-0.0261799,5384
1.07576,-0.0278329,5385
1.08456,-0.0277468,5386
1.09449,-0.0250755,5387
1.10477,-0.0183521,5388
1.11682,-0.00675745,5389
1.13078,0.0113291,5390
1.14912,0.0366324,5391
1.1729,0.0698418,5392
1.20355,0.112378,5393
1.24371,0.163689,5394
1.29462,0.222326,5395
1.36072,0.287636,5396
1.45008,0.356281,5397
1.57589,0.419735,5398
1.72805,0.472541,5399
1.83204,0.514256,5400
1.80433,0.529519,5401
1.67041,0.502989,5402
1.48262,0.451037,5403
1.27929,0.388223,5404
1.07954,0.323013,5405
0.892791,0.259614,5406
1.0344,-0.00195429,5407
1.03628,-0.00741187,5408
1.04014,-0.0112768,5409
1.04553,-0.0159452,5410
1.0519,-0.0197146,5411
1.05956,-0.0231107,5412
1.06745,-0.0258139,5413
1.0761,-0.0271912,5414
1.08444,-0.0270196,5415
1.09349,-0.0240493,5416
1.10317,-0.0170245,5417
1.11339,-0.00442713,5418
1.12602,0.0143466,5419
1.14167,0.0409047,5420
1.16234,0.0767268,5421
1.18838,0.122256,5422
1.22372,0.178087,5423
1.2694,0.242916,5424
1.32953,0.315742,5425
1.41605,0.391534,5426
1.54197,0.462884,5427
1.69429,0.52395,5428
1.80305,0.580762,5429
1.79902,0.618691,5430
1.69556,0.620196,5431
1.53188,0.593025,5432
1.34522,0.549624,5433
1.15771,0.499436,5434
0.981146,0.447215,5435
1.03443,-0.00193746,5436
1.03661,-0.00691503,5437
1.04036,-0.0115005,5438
1.04609,-0.0156138,5439
1.05255,-0.0189158,5440
1.05983,-0.0227269,5441
1.06773,-0.0255947,5442
1.07598,-0.0269397,5443
1.08398,-0.0264031,5444
1.09276,-0.0232738,5445
1.10131,-0.0157362,5446
1.11044,-0.00320791,5447
1.12069,0.0164342,5448
1.13323,0.0440857,5449
1.14971,0.0824163,5450
1.17164,0.131394,5451
1.20116,0.190459,5452
1.24009,0.261478,5453
1.29443,0.340804,5454
1.37754,0.422262,5455
1.50285,0.499378,5456
1.65339,0.567738,5457
1.76077,0.637635,5458
1.77294,0.695465,5459
1.69648,0.721362,5460
1.55808,0.71914,5461
1.3915,0.696647,5462
1.21965,0.662799,5463
1.05598,0.623266,5464
1.03496,-0.00196098,5465
1.03723,-0.00671124,5466
1.04093,-0.0115809,5467
1.04632,-0.0150942,5468
1.05262,-0.0189494,5469
1.05999,-0.0226862,5470
1.06806,-0.0245914,5471
1.07609,-0.0259885,5472
1.08388,-0.0261023,5473
1.09171,-0.0224935,5474
1.09948,-0.0154626,5475
1.10682,-0.00200266,5476
1.11498,0.0178359,5477
1.12439,0.0473765,5478
1.13697,0.0867948,5479
1.15335,0.138311,5480
1.17645,0.201187,5481
1.20804,0.276901,5482
1.25582,0.361769,5483
1.33566,0.447651,5484
1.45971,0.528992,5485
1.60519,0.603419,5486
1.706,0.685352,5487
1.7294,0.757726,5488
1.67527,0.804298,5489
1.56092,0.824046,5490
1.41561,0.821741,5491
1.26187,0.804675,5492
1.11326,0.778621,5493
1.03508,-0.00196589,5494
1.03733,-0.00667866,5495
1.04126,-0.0110563,5496
1.04649,-0.0152705,5497
1.0534,-0.0188529,5498
1.06062,-0.0219088,5499
1.06815,-0.0241937,5500
1.07611,-0.0256165,5501
1.08364,-0.0251334,5502
1.09089,-0.0218565,5503
1.09748,-0.0143377,5504
1.10336,-0.00110729,5505
1.10888,0.0189055,5506
1.11481,0.0492018,5507
1.12249,0.0900714,5508
1.13349,0.143452,5509
1.14929,0.209822,5510
1.17272,0.288976,5511
1.21414,0.377421,5512
1.29063,0.465308,5513
1.41239,0.549395,5514
1.54957,0.630503,5515
1.64169,0.72165,5516
1.67102,0.804578,5517
1.63394,0.866992,5518
1.54129,0.904754,5519
1.41782,0.920519,5520
1.28403,0.918879,5521
1.15222,0.905861,5522
1.03529,-0.0019672,5523
1.03793,-0.00667386,5524
1.04161,-0.0106344,5525
1.04722,-0.0152851,5526
1.05341,-0.0185318,5527
1.0607,-0.0216183,5528
1.06841,-0.0241808,5529
1.07626,-0.0256599,5530
1.08343,-0.0248762,5531
1.08991,-0.0216327,5532
1.09522,-0.0138612,5533
1.09965,-0.00134368,5534
1.10249,0.0195771,5535
1.10479,0.0499363,5536
1.10813,0.091573,5537
1.11241,0.146118,5538
1.12053,0.214538,5539
1.1355,0.296819,5540
1.17079,0.387044,5541
1.24391,0.475848,5542
1.36126,0.56169,5543
1.48689,0.648821,5544
1.56875,0.747437,5545
1.60177,0.836551,5546
1.57682,0.909846,5547
1.50289,0.961195,5548
1.39998,0.991009,5549
1.28633,1.00262,5550
1.1725,1.00138,5551
1.03582,-0.00194812,5552
1.03813,-0.00666666,5553
1.04228,-0.0104037,5554
1.04735,-0.0146668,5555
1.05391,-0.0177442,5556
1.0613,-0.0215956,5557
1.06892,-0.0233413,5558
1.07631,-0.0247862,5559
1.08319,-0.0246334,5560
1.08883,-0.0213958,5561
1.09331,-0.0141211,5562
1.09562,-0.00135132,5563
1.09604,0.019479,5564
1.0948,0.0491389,5565
1.0924,0.0912575,5566
1.09031,0.146082,5567
1.08967,0.216096,5568
1.09622,0.299958,5569
1.12574,0.38928,5570
1.19507,0.477884,5571
1.30605,0.565707,5572
1.41781,0.658361,5573
1.49042,0.76057,5574
1.52406,0.853586,5575
1.5078,0.933401,5576
1.44917,0.993749,5577
1.36552,1.03352,5578
1.27163,1.05541,5579
1.17589,1.06324,5580
1.03607,-0.00192583,5581
1.03833,-0.00667314,5582
1.04229,-0.010527,5583
1.04798,-0.014389,5584
1.05428,-0.0178393,5585
1.06148,-0.0207347,5586
1.06884,-0.0231098,5587
1.07678,-0.0245773,5588
1.08282,-0.0241296,5589
1.08802,-0.0218348,5590
1.09087,-0.0142879,5591
1.09167,-0.00205207,5592
1.08955,0.0179618,5593
1.08404,0.0474667,5594
1.0766,0.0885458,5595
1.06722,0.143922,5596
1.0578,0.213791,5597
1.05606,0.297255,5598
1.08041,0.384621,5599
1.14469,0.472677,5600
1.24732,0.561362,5601
1.34426,0.658544,5602
1.40849,0.761365,5603
1.44097,0.855385,5604
1.43069,0.938068,5605
1.38513,1.00348,5606
1.319,1.04914,5607
1.24368,1.0772,5608
1.16546,1.09144,5609
1.0364,-0.00192266,5610
1.03905,-0.00658637,5611
1.04309,-0.0102095,5612
1.04823,-0.0139131,5613
1.05449,-0.0178843,5614
1.06164,-0.0205459,5615
1.06943,-0.0230585,5616
1.07649,-0.0243674,5617
1.08269,-0.0235389,5618
1.08696,-0.0214315,5619
1.08906,-0.0150218,5620
1.08766,-0.00319615,5621
1.08313,0.0159566,5622
1.07407,0.0439861,5623
1.06041,0.0837817,5624
1.04365,0.138081,5625
1.02533,0.2064,5626
1.01602,0.287045,5627
1.03448,0.371761,5628
1.09274,0.458585,5629
1.18477,0.547898,5630
1.26714,0.647891,5631
1.32521,0.748583,5632
1.35512,0.841608,5633
1.3491,0.924971,5634
1.3147,0.991064,5635
1.26527,1.03866,5636
1.20723,1.06935,5637
1.14551,1.08655,5638
1.037,-0.00193902,5639
1.03916,-0.00671464,5640
1.04308,-0.0105352,5641
1.04847,-0.0142762,5642
1.05524,-0.0170579,5643
1.06237,-0.0204801,5644
1.0695,-0.0221031,5645
1.07677,-0.0237675,5646
1.08236,-0.0237465,5647
1.08649,-0.021742,5648
1.08704,-0.0159553,5649
1.08407,-0.00527514,5650
1.07661,0.0121308,5651
1.06347,0.0390297,5652
1.04443,0.0768333,5653
1.02036,0.128725,5654
0.993798,0.194171,5655
0.976382,0.270954,5656
0.988632,0.351822,5657
1.03976,0.436603,5658
1.11967,0.525302,5659
1.18954,0.624584,5660
1.24187,0.721537,5661
1.26833,0.811806,5662
1.26599,0.891728,5663
1.24385,0.954722,5664
1.20939,0.999823,5665
1.16798,1.02921,5666
1.12233,1.04625,5667
1.03707,-0.00191307,5668
1.03985,-0.00638546,5669
1.04364,-0.0104549,5670
1.04918,-0.0141489,5671
1.05531,-0.0169804,5672
1.06237,-0.0194839,5673
1.06958,-0.0219414,5674
1.07665,-0.023282,5675
1.08245,-0.0233052,5676
1.08527,-0.0221568,5677
1.08532,-0.0169114,5678
1.08076,-0.00756604,5679
1.07065,0.0079757,5680
1.05376,0.0320704,5681
1.02904,0.0669007,5682
0.997594,0.115066,5683
0.962362,0.177038,5684
0.938293,0.248099,5685
0.94343,0.323786,5686
0.986556,0.405007,5687
1.05347,0.492738,5688
1.11219,0.587744,5689
1.1596,0.679158,5690
1.18414,0.763713,5691
1.18759,0.836359,5692
1.1773,0.891855,5693
1.15794,0.931355,5694
1.13149,0.956573,5695
1.1,0.970894,5696
1.03776,-0.00192381,5697
1.04002,-0.00679613,5698
1.04391,-0.00988622,5699
1.04924,-0.0136809,5700
1.05608,-0.0168124,5701
1.0632,-0.0196532,5702
1.07026,-0.0218171,5703
1.07675,-0.0232561,5704
1.0822,-0.0234771,5705
1.08508,-0.0225889,5706
1.08387,-0.0188844,5707
1.07783,-0.010784,5708
1.06497,0.00275658,5709
1.04451,0.0238051,5710
1.01474,0.0548363,5711
0.976164,0.0981373,5712
0.933524,0.153884,5713
0.902255,0.217709,5714
0.899774,0.288272,5715
0.933645,0.363894,5716
0.988304,0.447579,5717
1.03902,0.535165,5718
1.08174,0.618333,5719
1.1067,0.693006,5720
1.11764,0.754868,5721
1.11987,0.800512,5722
1.11403,0.831707,5723
1.10124,0.850948,5724
1.08335,0.860948,5725
1.03795,-0.00190615,5726
1.0403,-0.00660447,5727
1.04415,-0.00945596,5728
1.05011,-0.0129926,5729
1.0561,-0.015928,5730
1.06312,-0.0191411,5731
1.07024,-0.0209622,5732
1.07705,-0.0227882,5733
1.08221,-0.0239899,5734
1.08432,-0.0231241,5735
1.08239,-0.0203071,5736
1.07501,-0.0144854,5737
1.06025,-0.00379207,5738
1.03661,0.0140075,5739
1.00172,0.0401302,5740
0.95644,0.0769487,5741
0.906465,0.125432,5742
0.868501,0.180685,5743
0.858781,0.244689,5744
0.883575,0.311684,5745
0.926677,0.389068,5746
0.971425,0.464784,5747
1.01183,0.53622,5748
1.03973,0.597867,5749
1.0602,0.646536,5750
1.07442,0.680384,5751
1.08131,0.70215,5752
1.08086,0.71413,5753
1.07423,0.718971,5754
1.03823,-0.00191524,5755
1.04101,-0.00604656,5756
1.04484,-0.00945381,5757
1.05004,-0.0132591,5758
1.0567,-0.0159285,5759
1.06385,-0.0188775,5760
1.071,-0.0210103,5761
1.07747,-0.0232195,5762
1.08241,-0.0246109,5763
1.08435,-0.0243993,5764
1.08186,-0.0227201,5765
1.07304,-0.0187453,5766
1.05624,-0.0110122,5767
1.02972,0.00249267,5768
0.991055,0.0232101,5769
0.940103,0.0521847,5770
0.884061,0.0917264,5771
0.838512,0.137183,5772
0.821799,0.19201,5773
0.837671,0.249201,5774
0.872099,0.314492,5775
0.914258,0.376006,5776
0.953864,0.431858,5777
0.987487,0.477955,5778
1.01792,0.511261,5779
1.04341,0.532208,5780
1.06159,0.543953,5781
1.07132,0.548778,5782
1.07425,0.548494,5783
1.03889,-0.00191189,5784
1.0411,-0.00571438,5785
1.04502,-0.00911948,5786
1.0508,-0.0129804,5787
1.05691,-0.0157653,5788
1.06387,-0.0184296,5789
1.07106,-0.0208196,5790
1.07762,-0.0229792,5791
1.08208,-0.0243129,5792
1.08409,-0.0250617,5793
1.08104,-0.0253897,5794
1.07161,-0.0235956,5795
1.05356,-0.0191833,5796
1.0244,-0.0106109,5797
0.982283,0.00290424,5798
0.926434,0.0239654,5799
0.865043,0.0525651,5800
0.813543,0.0870923,5801
0.790465,0.129291,5802
0.7991,0.174488,5803
0.828057,0.223556,5804
0.869484,0.267566,5805
0.910973,0.305935,5806
0.951882,0.334001,5807
0.993219,0.351529,5808
1.02852,0.360137,5809
1.05456,0.363177,5810
1.07278,0.361834,5811
1.084,0.356712,5812
1.03898,-0.0018716,5813
1.04184,-0.00558923,5814
1.04577,-0.00956251,5815
1.05081,-0.0124894,5816
1.05721,-0.0148736,5817
1.06466,-0.0174412,5818
1.07167,-0.0199115,5819
1.07821,-0.0225575,5820
1.08306,-0.0245729,5821
1.08452,-0.0263862,5822
1.08146,-0.0278663,5823
1.07125,-0.0288932,5824
1.05217,-0.028133,5825
1.02183,-0.0246461,5826
0.976693,-0.0187722,5827
0.917679,-0.00673346,5828
0.85214,0.00946189,5829
0.795287,0.032587,5830
0.767375,0.0595781,5831
0.770728,0.0884499,5832
0.79808,0.117385,5833
0.840024,0.14181,5834
0.886265,0.161542,5835
0.935931,0.171885,5836
0.98492,0.175213,5837
1.02661,0.174082,5838
1.05886,0.16976,5839
1.08409,0.162865,5840
1.10331,0.153173,5841
1.03969,-0.00188997,5842
1.04203,-0.00561786,5843
1.0459,-0.00930251,5844
1.05145,-0.0119352,5845
1.05792,-0.0149366,5846
1.06467,-0.0174636,5847
1.07214,-0.0199988,5848
1.07843,-0.0220395,5849
1.08285,-0.0251111,5850
1.0849,-0.0276399,5851
1.08194,-0.0309119,5852
1.07176,-0.0343874,5853
1.05215,-0.0379201,5854
1.0211,-0.0409026,5855
0.974829,-0.0424803,5856
0.91303,-0.0413263,5857
0.844156,-0.0370992,5858
0.784001,-0.0284914,5859
0.753605,-0.0187315,5860
0.756059,-0.00826788,5861
0.783705,-0.000404883,5862
0.82786,0.00497473,5863
0.878903,0.00614701,5864
0.93673,0.00181336,5865
0.990933,-0.00620276,5866
1.03637,-0.0151062,5867
1.07429,-0.0257299,5868
1.10591,-0.0379463,5869
1.1319,-0.0513973,5870
1.03982,-0.00186373,5871
1.04236,-0.0055612,5872
1.04625,-0.00868642,5873
1.05155,-0.0122947,5874
1.05799,-0.0146918,5875
1.06547,-0.017178,5876
1.07236,-0.0197496,5877
1.07937,-0.0224219,5878
1.0844,-0.0253848,5879
1.08596,-0.0296592,5880
1.08328,-0.0344364,5881
1.07356,-0.0394074,5882
1.05441,-0.0469855,5883
1.02362,-0.0561246,5884
0.977152,-0.0661124,5885
0.914925,-0.0760063,5886
0.844901,-0.0847341,5887
0.783949,-0.091846,5888
0.753579,-0.101632,5889
0.756395,-0.111584,5890
0.786166,-0.124369,5891
0.83258,-0.136747,5892
0.888909,-0.151173,5893
0.95121,-0.167912,5894
1.00787,-0.183919,5895
1.05675,-0.199631,5896
1.09989,-0.21592,5897
1.13641,-0.23236,5898
1.16681,-0.248632,5899
1.04018,-0.0018792,5900
1.04307,-0.00568672,5901
1.04701,-0.00849845,5902
1.05212,-0.0120236,5903
1.0588,-0.0137776,5904
1.06552,-0.0162413,5905
1.07309,-0.0189498,5906
1.07952,-0.0223028,5907
1.08468,-0.0254123,5908
1.08692,-0.0301066,5909
1.08468,-0.0364259,5910
1.07584,-0.0452821,5911
1.05817,-0.0572639,5912
1.02876,-0.0722745,5913
0.983574,-0.0907974,5914
0.922137,-0.111874,5915
0.852524,-0.134195,5916
0.793653,-0.158044,5917
0.766808,-0.186429,5918
0.772389,-0.216118,5919
0.804837,-0.246825,5920
0.852052,-0.274117,5921
0.91322,-0.302292,5922
0.976982,-0.32852,5923
1.03476,-0.352225,5924
1.08681,-0.373569,5925
1.1334,-0.39406,5926
1.17382,-0.412991,5927
1.20696,-0.430576,5928
1.04091,-0.0018657,5929
1.04311,-0.00542329,5930
1.04708,-0.00821442,5931
1.05241,-0.0111593,5932
1.05869,-0.014028,5933
1.06632,-0.0165707,5934
1.07357,-0.0188292,5935
1.08084,-0.0215623,5936
1.08626,-0.0255428,5937
1.08911,-0.0311668,5938
1.08758,-0.039134,5939
1.0803,-0.0501771,5940
1.06425,-0.0662945,5941
1.03709,-0.0873314,5942
0.995049,-0.113949,5943
0.936915,-0.146222,5944
0.870521,-0.181795,5945
0.816488,-0.222081,5946
0.79429,-0.268267,5947
0.803779,-0.31599,5948
0.836625,-0.360784,5949
0.886765,-0.401803,5950
0.950089,-0.441136,5951
1.0138,-0.474988,5952
1.07139,-0.50391,5953
1.12401,-0.528413,5954
1.17192,-0.550175,5955
1.21299,-0.568955,5956
1.24639,-0.585188,5957
1.04102,-0.00182644,5958
1.04401,-0.00581755,5959
1.04792,-0.00875615,5960
1.05319,-0.0113201,5961
1.05958,-0.0132949,5962
1.06644,-0.0158835,5963
1.07399,-0.0189966,5964
1.08079,-0.0213451,5965
1.08694,-0.0253444,5966
1.09044,-0.0312636,5967
1.0904,-0.0414985,5968
1.08494,-0.0554088,5969
1.07179,-0.0751536,5970
1.04832,-0.102089,5971
1.01053,-0.136427,5972
0.956558,-0.178563,5973
0.895359,-0.225738,5974
0.849319,-0.281354,5975
0.833883,-0.342323,5976
0.846661,-0.403522,5977
0.881176,-0.459309,5978
0.933581,-0.511895,5979
0.997085,-0.55842,5980
1.05738,-0.596623,5981
1.11191,-0.62719,5982
1.16273,-0.651798,5983
1.2099,-0.672362,5984
1.24934,-0.689103,5985
1.28093,-0.702505,5986
1.04194,-0.00183168,5987
1.04394,-0.0054215,5988
1.04777,-0.00837254,5989
1.05326,-0.0110007,5990
1.05955,-0.0132602,5991
1.06721,-0.015805,5992
1.0748,-0.0178489,5993
1.08246,-0.0216645,5994
1.08887,-0.0255556,5995
1.09373,-0.032531,5996
1.09476,-0.0435806,5997
1.09156,-0.0587668,5998
1.08174,-0.0824263,5999
1.06318,-0.113311,6000
1.03125,-0.154335,6001
0.984502,-0.205199,6002
0.930898,-0.263008,6003
0.893333,-0.331238,6004
0.884076,-0.402087,6005
0.90015,-0.47248,6006
0.936107,-0.536884,6007
0.990104,-0.596611,6008
1.04898,-0.645131,6009
1.10362,-0.683644,6010
1.15276,-0.712322,6011
1.20032,-0.734939,6012
1.24364,-0.752465,6013
1.2792,-0.765387,6014
1.30657,-0.774643,6015
1.04183,-0.00183524,6016
1.0447,-0.00485207,6017
1.04856,-0.00772377,6018
1.05405,-0.0101546,6019
1.06044,-0.0124454,6020
1.06739,-0.0150122,6021
1.07531,-0.0172502,6022
1.08252,-0.0200751,6023
1.0895,-0.02555,6024
1.09531,-0.032398,6025
1.09867,-0.0443014,6026
1.09836,-0.0626244,6027
1.0929,-0.0878212,6028
1.07967,-0.124263,6029
1.05498,-0.170235,6030
1.01477,-0.227477,6031
0.970743,-0.29207,6032
0.943256,-0.367722,6033
0.940151,-0.444178,6034
0.960909,-0.520268,6035
0.998322,-0.589985,6036
1.04888,-0.650124,6037
1.1004,-0.695982,6038
1.14738,-0.731546,6039
1.18955,-0.756135,6040
1.23202,-0.774721,6041
1.26961,-0.787017,6042
1.29877,-0.794369,6043
1.32051,-0.798214,6044
1.0426,-0.00183838,6045
1.04468,-0.00463223,6046
1.04847,-0.0075414,6047
1.05386,-0.0103887,6048
1.06036,-0.0122836,6049
1.06785,-0.0146892,6050
1.07573,-0.0168732,6051
1.08433,-0.0202841,6052
1.09217,-0.0247813,6053
1.09898,-0.0327185,6054
1.10423,-0.0448709,6055
1.107,-0.0638455,6056
1.10611,-0.0911325,6057
1.09972,-0.129331,6058
1.08258,-0.179227,6059
1.05226,-0.239532,6060
1.01812,-0.309571,6061
0.998963,-0.38792,6062
1.00181,-0.465324,6063
1.02722,-0.543171,6064
1.06241,-0.611524,6065
1.10577,-0.667433,6066
1.1484,-0.708419,6067
1.18613,-0.738647,6068
1.21985,-0.757016,6069
1.2547,-0.769728,6070
1.2831,-0.774788,6071
1.30455,-0.775733,6072
1.31934,-0.773537,6073
1.0426,-0.00180701,6074
1.04535,-0.00459789,6075
1.04935,-0.00724541,6076
1.05469,-0.00987036,6077
1.06126,-0.0117851,6078
1.06855,-0.0141868,6079
1.07667,-0.0159563,6080
1.08442,-0.0187196,6081
1.09273,-0.0241419,6082
1.10119,-0.0320738,6083
1.10877,-0.0450124,6084
1.11527,-0.064244,6085
1.11977,-0.0927702,6086
1.12005,-0.132455,6087
1.11074,-0.183681,6088
1.08864,-0.244655,6089
1.06494,-0.315147,6090
1.05342,-0.390796,6091
1.06366,-0.46649,6092
1.09124,-0.540844,6093
1.12173,-0.601767,6094
1.15682,-0.649748,6095
1.18897,-0.68312,6096
1.2155,-0.705186,6097
1.23879,-0.716574,6098
1.2634,-0.721454,6099
1.28148,-0.719298,6100
1.29481,-0.714018,6101
1.30231,-0.706172,6102
1.04334,-0.00192511,6103
1.04547,-0.00471243,6104
1.04906,-0.00767355,6105
1.05444,-0.00938057,6106
1.06102,-0.0109669,6107
1.06867,-0.0136941,6108
1.07668,-0.0152729,6109
1.08627,-0.0183026,6110
1.09584,-0.023134,6111
1.10539,-0.0309356,6112
1.1153,-0.0429106,6113
1.12488,-0.0626596,6114
1.13462,-0.0906357,6115
1.14177,-0.129889,6116
1.14138,-0.179864,6117
1.1285,-0.238355,6118
1.11408,-0.305769,6119
1.10956,-0.375063,6120
1.12502,-0.44644,6121
1.15115,-0.510937,6122
1.17412,-0.562098,6123
1.19879,-0.59973,6124
1.2194,-0.62283,6125
1.23411,-0.63563,6126
1.24613,-0.638852,6127
1.25874,-0.635944,6128
1.26711,-0.627465,6129
1.27159,-0.616714,6130
1.27171,-0.604172,6131
1.04348,-0.00160235,6132
1.04596,-0.0045116,6133
1.05009,-0.00716209,6134
1.05532,-0.00893887,6135
1.0621,-0.0112194,6136
1.06947,-0.0122128,6137
1.07772,-0.013661,6138
1.08641,-0.0170879,6139
1.09631,-0.0210816,6140
1.10725,-0.0285563,6141
1.1198,-0.0404282,6142
1.13393,-0.0591294,6143
1.14857,-0.0866422,6144
1.16282,-0.123494,6145
1.16905,-0.170432,6146
1.16395,-0.224109,6147
1.15666,-0.284963,6148
1.15816,-0.345278,6149
1.17799,-0.407827,6150
1.19903,-0.459086,6151
1.21475,-0.49776,6152
1.22716,-0.523152,6153
1.23572,-0.535499,6154
1.23841,-0.538716,6155
1.23832,-0.533228,6156
1.24002,-0.523023,6157
1.23854,-0.50904,6158
1.23475,-0.493582,6159
1.22766,-0.477269,6160
1.04403,-0.00234646,6161
1.04646,-0.00501097,6162
1.04994,-0.00660675,6163
1.05494,-0.0094483,6164
1.0617,-0.0104662,6165
1.06928,-0.0118901,6166
1.07797,-0.0136408,6167
1.088,-0.0159853,6168
1.09906,-0.0197665,6169
1.1117,-0.0260326,6170
1.12634,-0.0373023,6171
1.14305,-0.0540608,6172
1.16302,-0.0785901,6173
1.18312,-0.112118,6174
1.19685,-0.153378,6175
1.19847,-0.199046,6176
1.19773,-0.250242,6177
1.20455,-0.300815,6178
1.22375,-0.351669,6179
1.23797,-0.387683,6180
1.24335,-0.414035,6181
1.24387,-0.426314,6182
1.2397,-0.428649,6183
1.2302,-0.422443,6184
1.21805,-0.40952,6185
