Ux,Uy
1.190030,-0.675198
1.161160,-0.682193
1.127480,-0.688025
1.089360,-0.691953
1.049380,-0.694452
1.007790,-0.695221
1.261320,-0.667721
1.282360,-0.677845
1.298540,-0.687364
1.310320,-0.695774
1.316890,-0.703523
1.318790,-0.710400
1.316730,-0.716461
1.310830,-0.722280
1.301550,-0.727386
1.288540,-0.732193
1.272440,-0.736468
1.252480,-0.739741
1.229190,-0.741861
1.201170,-0.742203
1.167500,-0.741542
1.129640,-0.738625
1.087330,-0.734797
1.042610,-0.729283
0.996832,-0.722481
1.287900,-0.756872
1.305990,-0.763631
1.319230,-0.768867
1.327530,-0.773282
1.331640,-0.776195
1.331390,-0.778592
1.327460,-0.779995
1.319700,-0.780918
1.308310,-0.780650
1.292820,-0.779619
1.273370,-0.776949
1.249670,-0.773045
1.221680,-0.767308
1.188740,-0.759646
1.150780,-0.750570
1.108060,-0.740153
1.062280,-0.728534
1.014040,-0.715989
0.964460,-0.702374
1.303700,-0.799085
1.317440,-0.801459
1.326670,-0.802523
1.331770,-0.801941
1.332480,-0.800478
1.329440,-0.797705
1.322560,-0.794074
1.312090,-0.789151
1.297140,-0.783120
1.276850,-0.775196
1.252290,-0.765605
1.223280,-0.754042
1.189340,-0.740759
1.151690,-0.725710
1.109820,-0.709506
1.064320,-0.692303
1.016020,-0.674754
0.965447,-0.656447
0.914656,-0.638135
1.306570,-0.793915
1.315400,-0.791713
1.320140,-0.787958
1.320820,-0.782493
1.318130,-0.776093
1.311040,-0.767832
1.300340,-0.758631
1.285450,-0.747606
1.265470,-0.735197
1.239700,-0.720891
1.209150,-0.704945
1.174470,-0.686964
1.135870,-0.667703
1.093940,-0.647310
1.050080,-0.625993
1.003460,-0.604769
0.954331,-0.583031
0.903686,-0.561977
0.853136,-0.540980
1.294620,-0.744221
1.298060,-0.737589
1.298210,-0.729430
1.294310,-0.719574
1.286550,-0.708191
1.274920,-0.695185
1.259290,-0.680495
1.239090,-0.664234
1.213780,-0.646353
1.182820,-0.626890
1.147180,-0.606137
1.108200,-0.584006
1.066140,-0.561417
1.022480,-0.537821
0.977243,-0.514279
0.931154,-0.490619
0.883655,-0.467871
0.835365,-0.445615
0.785995,-0.424471
1.268900,-0.656850
1.267180,-0.646524
1.261780,-0.634376
1.252790,-0.620683
1.240060,-0.605074
1.223090,-0.588429
1.201950,-0.569709
1.176590,-0.549884
1.146660,-0.528367
1.111690,-0.506010
1.072940,-0.482509
1.032090,-0.458995
0.988889,-0.434880
0.944516,-0.410937
0.900010,-0.387203
0.855782,-0.364066
0.810886,-0.341588
0.765362,-0.320161
0.719677,-0.299874
1.231550,-0.540495
1.223910,-0.526878
1.213370,-0.511900
1.198900,-0.494891
1.181190,-0.477005
1.159420,-0.457387
1.133670,-0.436639
1.103990,-0.415061
1.070530,-0.392294
1.033750,-0.368970
0.993622,-0.345596
0.952307,-0.322027
0.909394,-0.298956
0.866551,-0.276186
0.824291,-0.254384
0.782159,-0.232974
0.740099,-0.212535
0.698156,-0.192741
0.654958,-0.174030
1.182400,-0.405447
1.170100,-0.389537
1.154730,-0.372299
1.135930,-0.353979
1.113910,-0.334448
1.087810,-0.313959
1.059550,-0.292598
1.027400,-0.270746
0.992398,-0.248463
0.955078,-0.226376
0.915841,-0.204267
0.875907,-0.182929
0.834982,-0.162107
0.794602,-0.142022
0.754841,-0.122760
0.715051,-0.103717
0.675698,-0.085699
0.636141,-0.068001
0.596626,-0.051152
1.126720,-0.263048
1.110250,-0.246092
1.090820,-0.228026
1.068690,-0.209112
1.043070,-0.189521
1.015510,-0.169148
0.984496,-0.148620
0.952166,-0.127678
0.917280,-0.107116
0.881648,-0.086888
0.844243,-0.067310
0.806621,-0.047401
0.768403,-0.029075
0.730218,-0.012262
0.691591,0.004745
0.653635,0.020755
0.616554,0.036652
0.578930,0.052053
0.541924,0.066979
1.065920,-0.122753
1.046320,-0.105326
1.024240,-0.087060
0.999405,-0.068409
0.972339,-0.048270
0.943204,-0.029008
0.912651,-0.010826
0.880752,0.007803
0.847589,0.025844
0.813406,0.043716
0.778861,0.060761
0.743957,0.077484
0.707812,0.093494
0.671820,0.108734
0.635610,0.123461
0.599754,0.137376
0.564189,0.150997
0.529063,0.163834
0.494320,0.176134
1.001510,0.006784
0.980252,0.024515
0.956727,0.042568
0.931087,0.060489
0.904847,0.078294
0.876501,0.095739
0.847385,0.112474
0.817084,0.128838
0.785389,0.144938
0.665131,0.100929
0.721547,0.175017
0.687913,0.189201
0.654366,0.203194
0.620548,0.216250
0.586700,0.228704
0.552847,0.240545
0.519496,0.251653
0.487416,0.262057
0.455205,0.271777
0.933772,0.116493
0.912208,0.133798
0.889799,0.150839
0.865876,0.167434
0.840838,0.183490
0.814809,0.199102
0.787294,0.214269
0.759354,0.229014
0.729785,0.243335
0.699743,0.256973
0.669014,0.270083
0.637867,0.282405
0.606862,0.294237
0.575784,0.305361
0.544768,0.315775
0.513762,0.325253
0.483474,0.334070
0.453782,0.342134
0.424183,0.349794
0.869925,0.201475
0.848996,0.217334
0.828018,0.232756
0.805636,0.248021
0.782503,0.262736
0.758088,0.277291
0.732475,0.291198
0.705902,0.304571
0.678582,0.317623
0.651260,0.329627
0.623330,0.341261
0.595319,0.351723
0.566618,0.361793
0.538138,0.370815
0.510129,0.379353
0.482276,0.386907
0.454714,0.393753
0.427082,0.400037
0.400295,0.405753
0.808704,0.261369
0.789084,0.275723
0.768885,0.289446
0.747474,0.303202
0.725778,0.316797
0.703319,0.329847
0.679665,0.342788
0.655368,0.354619
0.631127,0.366106
0.606583,0.376690
0.581588,0.386773
0.556452,0.395928
0.531300,0.404457
0.506539,0.411935
0.481143,0.418987
0.456124,0.425091
0.431107,0.431028
0.406086,0.436156
0.380616,0.441439
0.756195,0.300258
0.736315,0.312363
0.716535,0.324463
0.696419,0.336428
0.675276,0.348155
0.654089,0.359574
0.633112,0.370829
0.611576,0.381150
0.589949,0.391212
0.567487,0.400535
0.545131,0.409530
0.523365,0.417800
0.501192,0.425431
0.478958,0.432474
0.455905,0.439203
0.432919,0.445484
0.408917,0.451534
0.384122,0.457620
0.359216,0.463351
0.708703,0.321259
0.688769,0.331060
0.669371,0.341216
0.649482,0.351278
0.629764,0.361078
0.609704,0.371032
0.589785,0.380771
0.570283,0.390316
0.550410,0.399650
0.530013,0.408683
0.509485,0.417595
0.489015,0.426267
0.468687,0.434689
0.447997,0.442737
0.426511,0.450693
0.404096,0.458359
0.380828,0.466075
0.356160,0.473397
0.331544,0.480649
0.672133,0.342311
0.651329,0.350434
0.631075,0.358515
0.610946,0.366816
0.591329,0.375178
0.570653,0.383843
0.550877,0.392815
0.531246,0.401919
0.511255,0.411266
0.491175,0.420419
0.471044,0.429928
0.450843,0.439254
0.430551,0.448744
0.410318,0.457963
0.389637,0.467218
0.368331,0.476379
0.345575,0.485041
0.322893,0.493725
0.299535,0.501327
0.638028,0.374142
0.617612,0.381465
0.596303,0.388998
0.575325,0.396787
0.553834,0.405009
0.532752,0.413368
0.511383,0.422170
0.489993,0.431023
0.469566,0.440424
0.448866,0.449671
0.428387,0.459263
0.408186,0.468813
0.388033,0.478251
0.367846,0.487924
0.347522,0.497532
0.327166,0.506881
0.306755,0.515817
0.286238,0.524058
0.265840,0.531847
0.606860,0.419533
0.584160,0.427162
0.561524,0.435301
0.538723,0.443631
0.516660,0.452343
0.493984,0.461238
0.472213,0.470455
0.450387,0.479404
0.428919,0.488663
0.407569,0.497819
0.386753,0.507020
0.366501,0.516214
0.346264,0.525168
0.326241,0.533988
0.307218,0.542613
0.288534,0.550892
0.270282,0.558463
0.252834,0.565380
0.236220,0.571603
0.568080,0.477217
0.544637,0.485729
0.521046,0.494104
0.497237,0.502838
0.473670,0.511609
0.450968,0.520517
0.428767,0.529308
0.406802,0.538178
0.385900,0.546888
0.374680,1.414343
0.345599,0.563756
0.325857,0.571534
0.307124,0.579161
0.289416,0.586142
0.272104,0.592512
0.256307,0.598520
0.241269,0.603521
0.227255,0.608131
0.214778,0.611580
0.530844,0.543990
0.506208,0.552246
0.482356,0.560755
0.458117,0.568875
0.434794,0.577317
0.411976,0.585074
0.390492,0.593123
0.369888,0.600424
0.350076,0.607482
0.330711,0.614198
0.312874,0.620116
0.296159,0.625809
0.279779,0.630763
0.264961,0.634815
0.250939,0.638411
0.238272,0.640838
0.226461,0.642839
0.216625,0.643889
0.207818,0.644159
0.488879,0.606651
0.464950,0.614342
0.441766,0.621762
0.418613,0.628741
0.397023,0.635420
0.376173,0.641700
0.356588,0.647412
0.337876,0.652756
0.320970,0.657460
0.305022,0.661251
0.290187,0.664659
0.276924,0.666960
0.264338,0.668876
0.253523,0.669858
0.243432,0.669765
0.234810,0.669073
0.227181,0.667527
0.220522,0.665261
0.214201,0.662583
0.455689,0.651199
0.433363,0.657388
0.412092,0.662834
0.391701,0.668247
0.372572,0.672368
0.354443,0.676485
0.337333,0.679670
0.321959,0.682283
0.308619,0.684179
0.296151,0.685493
0.285212,0.685864
0.275479,0.685363
0.267603,0.683999
0.260915,0.681833
0.255164,0.679011
0.249888,0.675448
0.245239,0.671009
0.241275,0.666061
0.238289,0.660496
0.424786,0.662866
0.405880,0.667367
0.387415,0.671104
0.370612,0.674292
0.354819,0.676609
0.339814,0.678127
0.326658,0.678981
0.315098,0.678740
0.304943,0.678105
0.296662,0.676446
0.290186,0.673999
0.285025,0.670778
0.280879,0.666632
0.278167,0.661708
0.275926,0.656497
0.274591,0.650172
0.273166,0.643888
0.271774,0.636471
0.271152,0.629211
0.406004,0.632544
0.391460,0.635322
0.377529,0.637019
0.364746,0.637888
0.353391,0.637949
0.342961,0.637153
0.333758,0.635553
0.326695,0.632884
0.320921,0.629608
0.317262,0.625458
0.314575,0.620781
0.313209,0.615408
0.312956,0.609507
0.313345,0.603021
0.313457,0.596136
0.314261,0.589166
0.315113,0.581655
0.315591,0.574031
0.315982,0.565831
0.391325,0.547820
0.382062,0.548427
0.373298,0.548214
0.365226,0.546812
0.357926,0.544789
0.352134,0.541829
0.347760,0.538154
0.344707,0.533682
0.342727,0.528755
0.342087,0.523264
0.341895,0.517682
0.342437,0.511795
0.343618,0.505398
0.344784,0.499439
0.346413,0.492853
0.348674,0.486252
0.350899,0.479279
0.353338,0.472181
0.355085,0.464608
0.394018,0.411440
0.389471,0.410213
0.385457,0.408574
0.382375,0.405908
0.379920,0.402735
0.377507,0.398605
0.376342,0.394461
0.376037,0.389605
0.376116,0.384731
0.376210,0.379484
0.376874,0.374341
0.378041,0.369136
0.379251,0.363855
0.380933,0.358573
0.383727,0.353179
0.386715,0.347602
0.390587,0.342097
0.394206,0.336196
0.397977,0.330376
0.397094,0.228592
0.396592,0.226315
0.396192,0.223654
0.395757,0.220618
0.396117,0.217124
0.396133,0.213534
0.396032,0.209385
0.396590,0.205289
0.397498,0.201099
0.399086,0.174656
0.398741,0.192575
0.399873,0.188350
0.401050,0.184256
0.403039,0.179969
0.405320,0.176138
0.408982,0.171915
0.412539,0.168327
0.416498,0.164249
0.421334,0.160502
0.415128,0.015326
0.415971,0.013105
0.417503,0.010394
0.419049,0.007661
0.420013,0.004881
0.421458,0.001961
0.422400,-0.000965
0.423219,-0.004096
0.423924,-0.006925
0.424096,-0.009983
0.424848,-0.012633
0.425206,-0.015407
0.426072,-0.017731
0.426602,-0.020021
0.428527,-0.022235
0.430958,-0.024081
0.434162,-0.026105
0.438381,-0.027710
0.443533,-0.029702
0.422722,-0.223251
0.425137,-0.225599
0.426813,-0.227807
0.428622,-0.229972
0.429963,-0.231672
0.430387,-0.233366
0.430316,-0.234520
0.430336,-0.235363
0.430202,-0.236012
0.429654,-0.236139
0.428584,-0.236139
0.427581,-0.235976
0.426843,-0.235591
0.427026,-0.235142
0.428032,-0.234668
0.429665,-0.233927
0.432753,-0.233405
0.436353,-0.232738
0.441720,-0.232192
0.441250,-0.454898
0.441853,-0.455774
0.441877,-0.456215
0.440851,-0.456492
0.439180,-0.455936
0.436829,-0.454998
0.434130,-0.453518
0.431110,-0.451607
0.428586,-0.449562
0.426406,-0.446949
0.424094,-0.444597
0.422405,-0.441942
0.421755,-0.439586
0.421756,-0.436831
0.422459,-0.434218
0.424449,-0.431432
0.427133,-0.428983
0.431735,-0.426309
0.437557,-0.423953
0.435430,-0.662197
0.432902,-0.661271
0.430029,-0.659642
0.425929,-0.657599
0.420777,-0.654975
0.416033,-0.652004
0.411301,-0.648660
0.406622,-0.645268
0.403489,-0.641467
0.400892,-0.637787
0.399010,-0.633919
0.397363,-0.630107
0.395932,-0.626152
0.395379,-0.622156
0.396077,-0.618298
0.398193,-0.614335
0.401696,-0.610607
0.406164,-0.606569
0.412299,-0.602745
0.431616,-0.814156
0.425743,-0.811371
0.419759,-0.808226
0.412436,-0.804418
0.405141,-0.800630
0.398645,-0.796462
0.392383,-0.792134
0.387468,-0.787924
0.382769,-0.783315
0.379566,-0.778895
0.376904,-0.774066
0.374993,-0.769240
0.373478,-0.764300
0.372919,-0.759351
0.374000,-0.754496
0.375992,-0.749736
0.379072,-0.744816
0.384067,-0.739943
0.390114,-0.734851
0.405465,-0.906946
0.396121,-0.904200
0.387458,-0.900438
0.379194,-0.896895
0.371109,-0.892696
0.363910,-0.888660
0.357118,-0.884218
0.351340,-0.879723
0.345828,-0.874925
0.341242,-0.869852
0.337826,-0.864708
0.335241,-0.859360
0.333614,-0.853576
0.332937,-0.847853
0.333281,-0.841763
0.334711,-0.835623
0.337515,-0.829200
0.341856,-0.822916
0.347437,-0.816106
0.395383,-0.914949
0.383631,-0.912175
0.372316,-0.908990
0.361683,-0.905591
0.351994,-0.901724
0.342767,-0.897533
0.334573,-0.893121
0.326934,-0.888356
0.319322,-0.883526
0.313295,-0.878337
0.307882,-0.872966
0.302962,-0.867463
0.299571,-0.861371
0.296990,-0.855448
0.295794,-0.849021
0.296036,-0.842471
0.297569,-0.835866
0.300163,-0.828680
0.304514,-0.821606
0.371301,-0.838567
0.356276,-0.835874
0.342362,-0.832801
0.329458,-0.829454
0.317534,-0.825685
0.307058,-0.821655
0.296774,-0.817606
0.287345,-0.813146
0.278713,-0.808501
0.271652,-0.803907
0.265153,-0.798842
0.259114,-0.794027
0.254550,-0.788723
0.250824,-0.783342
0.248439,-0.777810
0.247358,-0.772093
0.247345,-0.766266
0.248392,-0.759833
0.251393,-0.752989
0.363623,-0.670023
0.346256,-0.668312
0.330058,-0.666509
0.315025,-0.664345
0.300975,-0.662119
0.288971,-0.659524
0.277431,-0.656538
0.266642,-0.653583
0.257447,-0.650203
0.249168,-0.646944
0.241585,-0.643363
0.235305,-0.639981
0.229244,-0.636348
0.224598,-0.632887
0.220763,-0.629046
0.217803,-0.625090
0.215290,-0.621036
0.213301,-0.616374
0.213167,-0.611749
0.351725,-0.435286
0.332974,-0.435004
0.315434,-0.434599
0.299191,-0.433878
0.283353,-0.433402
0.269074,-0.432390
0.256102,-0.431356
0.244093,-0.429937
0.234121,-0.428567
0.224686,-0.427224
0.217184,-0.425649
0.210753,-0.424217
0.205473,-0.422586
0.200157,-0.421278
0.195702,-0.419794
0.192136,-0.418310
0.188148,-0.416588
0.185121,-0.414711
0.182461,-0.412744
0.363843,-0.152795
0.344102,-0.154958
0.326052,-0.157067
0.308825,-0.159317
0.292125,-0.161370
0.277217,-0.163738
0.263400,-0.166018
0.250774,-0.168381
0.240206,-0.170585
0.231349,-0.173000
0.223611,-0.175206
0.216877,-0.177623
0.211119,-0.179878
0.206130,-0.182107
0.201457,-0.184296
0.197304,-0.186353
0.192679,-0.188258
0.188587,-0.190313
0.184055,-0.191969
0.386136,0.127177
0.367818,0.120801
0.350764,0.114441
0.334056,0.107916
0.318761,0.101328
0.304803,0.094518
0.291270,0.087846
0.279926,0.081025
0.269422,0.074227
0.260465,0.067731
0.252100,0.061105
0.245236,0.054888
0.238856,0.048653
0.233241,0.042778
0.227823,0.036855
0.222550,0.031338
0.217978,0.025649
0.213542,0.020229
0.209284,0.014852
0.459886,0.378496
0.442052,0.367276
0.425510,0.355991
0.409701,0.344642
0.394876,0.332936
0.380429,0.321431
0.366589,0.309856
0.353756,0.298406
0.341958,0.287207
0.331369,0.276372
0.321040,0.265588
0.312059,0.255027
0.303725,0.244554
0.296134,0.234353
0.289538,0.224484
0.283387,0.214637
0.277259,0.205016
0.271748,0.195466
0.267288,0.186148
0.555081,0.577731
0.539767,0.562766
0.524640,0.547473
0.509890,0.532278
0.495444,0.516622
0.481222,0.501184
0.466542,0.485662
0.453265,0.470374
0.440080,0.455407
0.427795,0.440350
0.416661,0.425518
0.406851,0.410780
0.397542,0.396350
0.388904,0.382294
0.380825,0.368338
0.372727,0.354677
0.365260,0.341280
0.358285,0.328058
0.351227,0.315286
0.692577,0.718755
0.679637,0.701289
0.665432,0.683832
0.651343,0.665844
0.636717,0.648138
0.622469,0.629844
0.608066,0.611350
0.593541,0.592940
0.580100,0.574296
0.566827,0.555710
0.553852,0.536882
0.541348,0.518291
0.529202,0.499733
0.518476,0.481752
0.507676,0.463856
0.497453,0.446360
0.486860,0.429159
0.476587,0.412361
0.466493,0.395994
0.830957,0.766367
0.820031,0.748324
0.808912,0.729585
0.797055,0.710562
0.785027,0.691221
0.773253,0.671455
0.762065,0.651475
0.750152,0.631170
0.739014,0.610587
0.726958,0.590054
0.715289,0.569027
0.702637,0.548261
0.689980,0.527564
0.677135,0.507142
0.664273,0.487196
0.650554,0.467274
0.637119,0.447757
0.623517,0.428788
0.609485,0.410087
0.988722,0.712961
0.981859,0.694277
0.974267,0.675824
0.966174,0.656379
0.957323,0.636739
0.947569,0.616367
0.938340,0.596077
0.928169,0.575162
0.917635,0.554548
0.906117,0.533358
0.893096,0.512622
0.879643,0.491523
0.865120,0.470928
0.849665,0.450123
0.834115,0.429792
0.818251,0.409254
0.801237,0.389250
0.784508,0.369303
0.767342,0.349849
1.130970,0.542743
1.128630,0.526680
1.125450,0.510190
1.121570,0.493100
1.116650,0.475929
1.110980,0.458288
1.104050,0.440614
1.095840,0.422777
1.086040,0.404879
1.074810,0.386953
1.062320,0.369034
1.048990,0.351082
1.034580,0.333207
1.019220,0.315286
1.002880,0.297555
0.985470,0.279658
0.967663,0.262058
0.949227,0.244511
0.930553,0.227066
1.258830,0.318845
1.258960,0.306943
1.258270,0.294886
1.255920,0.282676
1.252400,0.270295
1.247420,0.257849
1.240280,0.245423
1.231800,0.232975
1.221550,0.220526
1.209960,0.208011
1.197420,0.195788
1.183110,0.183360
1.168280,0.171227
1.151950,0.158865
1.134950,0.146643
1.117110,0.134267
1.098440,0.122227
1.079410,0.109982
1.059560,0.097827
1.335740,0.067455
1.337220,0.061087
1.337140,0.055071
1.335730,0.048948
1.332490,0.043064
1.327310,0.037063
1.320730,0.030763
1.312330,0.025152
1.302640,0.019789
1.291140,0.014139
1.278370,0.008306
1.264450,0.002810
1.249460,-0.002668
1.233480,-0.008374
1.217150,-0.014552
1.199820,-0.020556
1.181570,-0.027122
1.163220,-0.033629
1.144690,-0.040468
1.369240,-0.139407
1.368910,-0.139450
1.366570,-0.139317
1.362660,-0.138639
1.357410,-0.138065
1.350840,-0.136961
1.342830,-0.136002
1.333980,-0.134694
1.323430,-0.133637
1.311920,-0.132327
1.299830,-0.131156
1.286920,-0.130010
1.273630,-0.129071
1.259470,-0.128384
1.245160,-0.128050
1.230720,-0.127857
1.215830,-0.128100
1.200300,-0.128860
1.184940,-0.129765
1.340880,-0.278528
1.338010,-0.274520
1.334020,-0.269926
1.327940,-0.265511
1.321390,-0.260625
1.313470,-0.255953
1.304380,-0.250708
1.295220,-0.245849
1.284430,-0.240586
1.273660,-0.235931
1.262820,-0.230968
1.251510,-0.226419
1.239630,-0.221751
1.227840,-0.217402
1.216450,-0.213153
1.204610,-0.209117
1.193400,-0.205163
1.181910,-0.201675
1.170480,-0.198589
1.295250,-0.315760
1.288980,-0.307650
1.282250,-0.299654
1.274140,-0.291137
1.266400,-0.282739
1.257450,-0.274177
1.248000,-0.265605
1.239040,-0.257095
1.229380,-0.248639
1.220030,-0.240421
1.209900,-0.232142
1.199600,-0.224130
1.188740,-0.216115
1.178650,-0.208480
1.168390,-0.200890
1.158150,-0.193860
1.148150,-0.186739
1.138760,-0.180029
1.129410,-0.173564
1.192710,-0.251388
1.184780,-0.240401
1.176090,-0.229800
1.167430,-0.218830
1.159210,-0.208062
1.150340,-0.197394
1.142080,-0.186729
1.133570,-0.176580
1.124610,-0.166287
1.116590,-0.156348
1.108900,-0.146672
1.100810,-0.137026
1.093050,-0.128009
1.085070,-0.119199
1.078250,-0.110606
1.071000,-0.102431
1.064460,-0.094471
1.058090,-0.086726
1.051680,-0.079320
1.085460,-0.137219
1.077390,-0.124553
1.069420,-0.112502
1.062130,-0.100190
1.055090,-0.088357
1.048620,-0.076291
1.042450,-0.064753
1.036890,-0.053124
1.031340,-0.042020
1.026020,-0.031008
1.021310,-0.019922
1.016000,-0.009444
1.011340,0.000131
1.006710,0.009533
1.002280,0.018746
0.997826,0.027770
0.993409,0.036611
0.988990,0.044964
0.984601,0.053283
0.944344,0.000247
0.937819,0.012865
0.931445,0.025243
0.925801,0.037583
0.920383,0.049467
0.915735,0.061231
0.911337,0.072654
0.907712,0.083926
0.904314,0.095010
0.901543,0.105746
0.899154,0.116370
0.897387,0.126624
0.895911,0.136467
0.894526,0.146270
0.893104,0.155873
0.891728,0.165034
0.890350,0.174367
0.889080,0.183090
0.887093,0.191947
0.822678,0.108076
0.819048,0.118874
0.815800,0.129672
0.813298,0.140123
0.811596,0.150457
0.810296,0.160734
0.808985,0.170792
0.808399,0.180520
0.808062,0.190082
0.808507,0.199466
0.808478,0.208658
0.808894,0.217682
0.808955,0.226459
0.808683,0.235041
0.809137,0.243660
0.809167,0.251922
0.809013,0.260227
0.808108,0.268024
0.807371,0.275915
0.716753,0.179141
0.713152,0.186685
0.710047,0.194266
0.707595,0.201630
0.706864,0.209153
0.705999,0.216266
0.706186,0.223585
0.706848,0.230458
0.707544,0.237289
0.708996,0.243892
0.710625,0.250159
0.713030,0.256400
0.715034,0.262426
0.717475,0.268342
0.719519,0.274017
0.721868,0.279321
0.724470,0.284760
0.727069,0.289584
0.729694,0.294575
0.657495,0.182071
0.656114,0.185536
0.654898,0.188669
0.655075,0.191974
0.655913,0.194909
0.657411,0.197606
0.659851,0.200220
0.663282,0.202688
0.666957,0.204877
0.671377,0.207183
0.675368,0.208998
0.679926,0.210793
0.683966,0.212389
0.688483,0.213749
0.692537,0.214822
0.696371,0.215907
0.700169,0.216799
0.703949,0.217799
0.707829,0.218249
0.637844,0.156510
0.637492,0.156653
0.638053,0.156880
0.639609,0.156646
0.641446,0.156612
0.644031,0.156151
0.647565,0.155732
0.652170,0.155164
0.657022,0.154358
0.662593,0.153708
0.668347,0.152613
0.674143,0.151700
0.679871,0.150342
0.685679,0.149026
0.691429,0.147517
0.697167,0.145706
0.702956,0.143943
0.708748,0.141769
0.713836,0.139777
0.648297,0.098668
0.650711,0.096056
0.653450,0.093128
0.657022,0.090136
0.661487,0.086658
0.666279,0.083247
0.671851,0.079402
0.677749,0.075621
0.684356,0.071580
0.691297,0.067682
0.698958,0.063477
0.706822,0.059338
0.714599,0.055111
0.721736,0.050564
0.729404,0.046305
0.737097,0.041678
0.744108,0.037177
0.750937,0.032495
0.757708,0.027713
0.690068,0.058945
0.694959,0.055740
0.700606,0.052177
0.706572,0.048920
0.713275,0.045018
0.720155,0.041448
0.727091,0.037571
0.734170,0.033617
0.741868,0.029749
0.749110,0.025642
0.756801,0.021709
0.764068,0.017719
0.771907,0.013688
0.779777,0.009558
0.787664,0.005218
0.795622,0.000878
0.803495,-0.003468
0.811320,-0.007879
0.819139,-0.012658
0.721212,0.013507
0.726142,0.011520
0.731928,0.009470
0.737975,0.007332
0.744790,0.005144
0.751804,0.002966
0.759382,0.000799
0.766485,-0.001479
0.774275,-0.003810
0.782241,-0.006336
0.790863,-0.008751
0.799008,-0.011409
0.807820,-0.014014
0.816931,-0.016598
0.826658,-0.019314
0.835796,-0.021799
0.844864,-0.024508
0.853983,-0.027097
0.862919,-0.029608
0.736958,-0.027967
0.742286,-0.028896
0.749103,-0.029745
0.756111,-0.030383
0.763353,-0.031395
0.771461,-0.031851
0.780384,-0.032672
0.789319,-0.033192
0.797771,-0.033852
0.806678,-0.034284
0.815088,-0.034475
0.823327,-0.034702
0.831426,-0.034441
0.838863,-0.034344
0.846188,-0.033716
0.853485,-0.033010
0.860623,-0.032243
0.867021,-0.031254
0.873332,-0.030023
0.743654,-0.065196
0.747824,-0.064669
0.752309,-0.064111
0.757468,-0.063212
0.762777,-0.062320
0.768314,-0.060866
0.774423,-0.059423
0.779756,-0.057569
0.784436,-0.055368
0.789629,-0.053092
0.794129,-0.050444
0.798567,-0.047466
0.803043,-0.044455
0.807559,-0.040854
0.812638,-0.037159
0.817090,-0.033343
0.821624,-0.028980
0.826769,-0.024729
0.831904,-0.020036
0.724694,-0.101126
0.726743,-0.098451
0.728505,-0.096011
0.731512,-0.092996
0.733883,-0.090154
0.736208,-0.086720
0.738560,-0.083370
0.740826,-0.079408
0.743118,-0.075446
0.745407,-0.071384
0.747611,-0.066847
0.749597,-0.062497
0.751097,-0.057731
0.753071,-0.053014
0.754554,-0.048021
0.756470,-0.042866
0.757938,-0.037485
0.760085,-0.032215
0.762252,-0.026500
0.689028,-0.106979
0.688380,-0.104703
0.688185,-0.102320
0.687386,-0.099626
0.686762,-0.097230
0.686684,-0.094432
0.686121,-0.091562
0.686043,-0.088622
0.685500,-0.085342
0.685441,-0.082418
0.685095,-0.079067
0.685896,-0.075761
0.686077,-0.072275
0.686417,-0.068556
0.687469,-0.065173
0.688646,-0.061172
0.689799,-0.057518
0.691140,-0.053488
0.693039,-0.049581
0.668782,-0.143507
0.668082,-0.142643
0.667570,-0.141488
0.667458,-0.140088
0.666633,-0.138559
0.665840,-0.137056
0.665006,-0.135224
0.664192,-0.133645
0.663298,-0.131662
0.662428,-0.129877
0.661533,-0.127939
0.660762,-0.125874
0.660100,-0.123699
0.659946,-0.121378
0.659194,-0.118925
0.658374,-0.116477
0.657539,-0.113687
0.656696,-0.111110
0.655895,-0.108095
0.664658,-0.217923
0.659895,-0.218653
0.655214,-0.219271
0.650815,-0.219977
0.647055,-0.219999
0.643480,-0.220329
0.640356,-0.220181
0.636816,-0.220159
0.634035,-0.219885
0.631471,-0.219680
0.629313,-0.219142
0.626735,-0.218896
0.624868,-0.218002
0.622689,-0.217447
0.620098,-0.216459
0.618232,-0.215684
0.616250,-0.214714
0.614300,-0.213698
0.612358,-0.212582
0.694671,-0.305361
0.689740,-0.307968
0.684363,-0.310662
0.679764,-0.313052
0.675041,-0.315380
0.670336,-0.317275
0.665668,-0.318805
0.661256,-0.320228
0.657218,-0.321318
0.652789,-0.322340
0.649128,-0.323092
0.645271,-0.323421
0.641545,-0.323801
0.638055,-0.323617
0.634849,-0.323541
0.631336,-0.323350
0.628587,-0.322755
0.625547,-0.322328
0.622229,-0.321503
0.743656,-0.333551
0.732195,-0.337372
0.721050,-0.340783
0.710545,-0.343802
0.699919,-0.346769
0.689393,-0.349287
0.679220,-0.351603
0.669616,-0.353424
0.659943,-0.355038
0.650649,-0.356335
0.642011,-0.357496
0.633664,-0.358262
0.625984,-0.358967
0.618628,-0.359207
0.612152,-0.359625
0.605767,-0.359575
0.599216,-0.359671
0.593813,-0.359520
0.588847,-0.359518
0.804389,-0.255810
0.790576,-0.258710
0.776660,-0.261328
0.762841,-0.263717
0.749301,-0.265903
0.736414,-0.267706
0.723523,-0.269725
0.710969,-0.271232
0.699123,-0.272974
0.687831,-0.274240
0.677626,-0.275447
0.667281,-0.276496
0.658446,-0.277241
0.649761,-0.278328
0.642198,-0.279068
0.635488,-0.279884
