Ux,Uy
0.221330,0.850023
0.302911,0.815143
0.371254,0.764188
0.420392,0.696291
0.443778,0.609981
0.439303,0.505638
0.415514,0.388395
0.432762,0.270462
-0.394569,0.520629
-0.419566,0.586778
-0.422384,0.649952
-0.404065,0.708533
-0.366078,0.761017
-0.310331,0.806274
-0.239003,0.842739
-0.154732,0.869785
-0.060215,0.885859
0.042436,0.890505
0.148119,0.882355
0.252404,0.861189
0.350488,0.826373
0.436054,0.777535
0.503582,0.714183
0.546982,0.635323
0.560599,0.539936
0.548217,0.430516
0.562778,0.315523
-0.470560,0.566491
-0.491876,0.627114
-0.489767,0.684057
-0.465107,0.735609
-0.419307,0.781325
-0.354523,0.819425
-0.273115,0.849921
-0.177013,0.871012
-0.069624,0.882042
0.046546,0.882133
0.166455,0.871207
0.285945,0.848180
0.399226,0.812995
0.500141,0.765469
0.583630,0.705311
0.643907,0.632337
0.674639,0.546295
0.675685,0.447456
0.693976,0.339499
-0.541823,0.592407
-0.558532,0.646041
-0.550496,0.695496
-0.518995,0.739296
-0.465150,0.776926
-0.391468,0.807643
-0.299763,0.830543
-0.192734,0.844935
-0.073395,0.850363
0.055106,0.846268
0.188295,0.832120
0.321321,0.807706
0.448029,0.772603
0.563295,0.726915
0.660725,0.670443
0.735154,0.603127
0.779678,0.525886
0.794794,0.437900
0.823010,0.338626
-0.606303,0.593988
-0.617275,0.638994
-0.602855,0.679113
-0.564034,0.714199
-0.502198,0.742904
-0.419469,0.765003
-0.318236,0.779620
-0.201048,0.786806
-0.071192,0.786329
0.068679,0.777808
0.213398,0.761135
0.358419,0.735745
0.497513,0.701609
0.624543,0.658542
0.734164,0.606839
0.820079,0.546512
0.875804,0.478511
0.904849,0.401062
0.946876,0.310670
-0.661455,0.566365
-0.665512,0.602010
-0.644695,0.632266
-0.598603,0.657223
-0.528559,0.675924
-0.436910,0.688574
-0.326767,0.694538
-0.200882,0.694463
-0.062165,0.687877
0.086745,0.675103
0.241159,0.656079
0.395841,0.630615
0.544696,0.598599
0.682011,0.559721
0.801409,0.514064
0.896310,0.461970
0.962040,0.403486
1.005610,0.335602
1.065530,0.253269
-0.705265,0.508776
-0.702252,0.533538
-0.673824,0.553072
-0.620074,0.566935
-0.542313,0.574740
-0.443161,0.577405
-0.325490,0.574669
-0.192375,0.567284
-0.046100,0.555176
0.109623,0.539033
0.270922,0.518394
0.432650,0.493791
0.589099,0.464463
0.733571,0.430545
0.860607,0.392065
0.962562,0.348802
1.038040,0.300272
1.098330,0.241147
1.177230,0.166820
-0.734990,0.420236
-0.724571,0.433592
-0.688653,0.441496
-0.626745,0.444140
-0.542127,0.440945
-0.436195,0.433380
-0.313052,0.422103
-0.174792,0.407943
-0.024346,0.391246
0.135629,0.372023
0.301422,0.350844
0.467608,0.327351
0.628735,0.301697
0.778626,0.273421
0.910048,0.243002
1.018340,0.209094
1.103940,0.168916
1.182840,0.116898
1.280760,0.050595
-0.750036,0.302820
-0.731175,0.304025
-0.687452,0.300048
-0.618066,0.290409
-0.527261,0.276709
-0.417220,0.260681
-0.290808,0.242141
-0.150063,0.222462
0.002865,0.201374
0.165150,0.179557
0.332187,0.157809
0.499907,0.136237
0.662389,0.114900
0.813779,0.092279
0.947958,0.069314
1.063140,0.043372
1.162490,0.010591
1.259390,-0.033151
1.372630,-0.088978
-0.747680,0.159351
-0.720993,0.148499
-0.669772,0.132927
-0.594725,0.111442
-0.499196,0.088765
-0.386856,0.065335
-0.258847,0.039572
-0.116965,0.015100
0.035450,-0.009147
0.197218,-0.032556
0.362697,-0.054044
0.528634,-0.074031
0.690067,-0.091479
0.840933,-0.108146
0.978203,-0.124619
1.100300,-0.144446
1.213490,-0.170678
1.325250,-0.205680
1.445950,-0.246954
-0.726031,-0.004369
-0.692191,-0.027585
-0.634789,-0.055071
-0.555870,-0.085099
-0.457667,-0.116112
-0.344732,-0.147361
-0.217103,-0.178118
-0.077128,-0.207281
0.073154,-0.234220
0.231366,-0.258021
0.392802,-0.279356
0.554612,-0.296877
0.711685,-0.311208
0.861044,-0.322981
1.000360,-0.334735
1.129580,-0.348731
1.252400,-0.367333
1.372010,-0.389579
1.492730,-0.412667
-0.684301,-0.183966
-0.644700,-0.218901
-0.583276,-0.256016
-0.502610,-0.294849
-0.404905,-0.333506
-0.293114,-0.370877
-0.168567,-0.406139
-0.031866,-0.438524
0.113445,-0.467532
0.265583,-0.491678
0.421107,-0.511730
0.576751,-0.527144
0.728973,-0.538776
0.875894,-0.547071
1.015610,-0.553937
1.148250,-0.560962
1.274150,-0.568413
1.393710,-0.574921
1.508260,-0.577553
-0.622814,-0.371899
-0.579990,-0.417816
-0.516539,-0.464342
-0.435569,-0.510906
-0.340417,-0.555602
-0.232527,-0.597638
-0.112930,-0.636314
0.017160,-0.670874
0.155527,-0.700707
0.299908,-0.724747
0.447569,-0.743839
0.596077,-0.757123
0.741651,-0.765791
0.883699,-0.769825
1.020610,-0.770524
1.151370,-0.767985
1.273620,-0.761936
1.386420,-0.750586
1.490480,-0.733306
-0.541739,-0.559969
-0.497797,-0.615022
-0.435057,-0.669583
-0.357342,-0.722363
-0.266572,-0.772017
-0.164808,-0.817825
-0.052234,-0.859372
0.070017,-0.894964
0.199513,-0.925530
0.334363,-0.949474
0.472418,-0.967189
0.610861,-0.977658
0.748126,-0.982192
0.882308,-0.980524
1.011780,-0.973521
1.133970,-0.959673
1.246270,-0.939101
1.348570,-0.911066
1.441420,-0.876044
-0.443631,-0.739071
-0.400610,-0.801969
-0.340917,-0.862648
-0.268004,-0.920359
-0.184340,-0.973374
-0.090097,-1.022300
0.013719,-1.066070
0.126288,-1.103440
0.244684,-1.133960
0.367983,-1.156880
0.493382,-1.172230
0.619896,-1.179080
0.745633,-1.178600
0.868740,-1.170210
0.985724,-1.153840
1.094800,-1.128850
1.194130,-1.095060
1.283670,-1.053200
1.363890,-1.003140
-0.330386,-0.900689
-0.290008,-0.969078
-0.235828,-1.034570
-0.170472,-1.095480
-0.095171,-1.151770
-0.009861,-1.202950
0.084125,-1.247550
0.184523,-1.285170
0.290160,-1.315320
0.398920,-1.336620
0.509583,-1.349340
0.621317,-1.352630
0.732699,-1.347130
0.840538,-1.331930
0.941816,-1.306660
1.035010,-1.271380
1.118850,-1.226670
1.194110,-1.172750
1.261590,-1.111250
-0.204794,-1.036390
-0.168915,-1.108520
-0.122073,-1.176700
-0.065587,-1.240090
0.000652,-1.297940
0.075204,-1.349070
0.156855,-1.393820
0.243415,-1.431070
0.333951,-1.459920
0.497598,-0.942645
0.521113,-1.489790
0.616272,-1.490130
0.709613,-1.479750
0.798956,-1.458230
0.881170,-1.425030
0.956085,-1.381460
1.023330,-1.327750
1.083820,-1.265250
1.137630,-1.194530
-0.069295,-1.139610
-0.040533,-1.213030
-0.002249,-1.281860
0.044136,-1.345200
0.099209,-1.402710
0.161874,-1.453330
0.230287,-1.496740
0.302239,-1.532530
0.376830,-1.559650
0.452356,-1.577550
0.528188,-1.585420
0.603418,-1.582120
0.675967,-1.567250
0.743512,-1.540320
0.805544,-1.501630
0.861831,-1.452170
0.912083,-1.392740
0.957339,-1.324550
0.995823,-1.247420
0.069565,-1.206170
0.090662,-1.278530
0.119120,-1.345260
0.155446,-1.406850
0.198609,-1.461940
0.247605,-1.510380
0.301709,-1.550980
0.358367,-1.583790
0.416285,-1.608050
0.473929,-1.623140
0.529711,-1.627970
0.583346,-1.621570
0.633359,-1.603180
0.679114,-1.573110
0.720159,-1.531760
0.756871,-1.479540
0.790135,-1.417500
0.818377,-1.345700
0.839762,-1.264780
0.208785,-1.233650
0.221055,-1.302540
0.239158,-1.366280
0.263274,-1.423840
0.293773,-1.474910
0.329139,-1.518910
0.368394,-1.555710
0.409423,-1.584460
0.450695,-1.604960
0.489463,-1.616280
0.525253,-1.617600
0.556787,-1.608160
0.584905,-1.587290
0.609085,-1.555990
0.629463,-1.513490
0.647281,-1.461270
0.661124,-1.398760
0.670597,-1.326760
0.674161,-1.245130
0.344536,-1.222780
0.346993,-1.287410
0.353683,-1.346240
0.365362,-1.398740
0.382388,-1.444770
0.403828,-1.483660
0.428298,-1.515370
0.453759,-1.539190
0.477695,-1.555180
0.498446,-1.562250
0.514115,-1.560180
0.525081,-1.548030
0.532518,-1.526160
0.536562,-1.493910
0.537280,-1.452470
0.535432,-1.401490
0.530566,-1.341080
0.521877,-1.271640
0.507480,-1.193420
0.475118,-1.175360
0.466431,-1.234880
0.460611,-1.287980
0.459278,-1.334970
0.462810,-1.375350
0.469760,-1.409220
0.479036,-1.435500
0.489177,-1.454670
0.496773,-1.465900
0.500108,-1.469340
0.497125,-1.464510
0.489566,-1.451020
0.477707,-1.428700
0.463207,-1.397540
0.446036,-1.358070
0.426404,-1.310040
0.403570,-1.253810
0.377275,-1.189100
0.347232,-1.116760
0.597199,-1.094080
0.576986,-1.147630
0.558826,-1.195120
0.544547,-1.237180
0.534502,-1.272780
0.527317,-1.301910
0.521948,-1.324080
0.516465,-1.339260
0.508542,-1.346960
0.495821,-1.347370
0.477358,-1.340960
0.452720,-1.327010
0.423935,-1.305770
0.392397,-1.276650
0.358647,-1.240070
0.322522,-1.195770
0.283656,-1.144600
0.242280,-1.086280
0.197575,-1.021570
0.710363,-0.982881
0.678730,-1.030770
0.649389,-1.073830
0.623239,-1.111470
0.599671,-1.143270
0.578468,-1.169050
0.558689,-1.188060
0.538060,-1.200340
0.515082,-1.205780
0.487699,-1.204640
0.454967,-1.197370
0.416311,-1.183920
0.372544,-1.164060
0.325863,-1.138030
0.276561,-1.105210
0.226124,-1.066000
0.174051,-1.020900
0.119337,-0.969774
0.062506,-0.913673
0.815263,-0.846564
0.773846,-0.890475
0.733611,-0.929650
0.695614,-0.963849
0.659469,-0.992866
0.624763,-1.015910
0.590490,-1.033030
0.555358,-1.043430
0.518554,-1.047810
0.478225,-1.046050
0.432621,-1.039080
0.381447,-1.026660
0.325670,-1.009430
0.266227,-0.986914
0.203944,-0.959404
0.140690,-0.926372
0.076290,-0.888436
0.010534,-0.845502
-0.056019,-0.797998
0.914003,-0.692071
0.863417,-0.731951
0.812853,-0.767739
0.763939,-0.799233
0.715913,-0.825864
0.668152,-0.847340
0.620274,-0.862767
0.571644,-0.872827
0.521400,-0.876926
0.468917,-0.875943
0.412585,-0.870052
0.351112,-0.860306
0.285233,-0.846308
0.215323,-0.828515
0.142869,-0.806486
0.069135,-0.780545
-0.005221,-0.750604
-0.080110,-0.716599
-0.156323,-0.678872
1.005590,-0.523220
0.946562,-0.559134
0.887622,-0.591804
0.828498,-0.620596
0.769547,-0.645406
0.709604,-0.665368
0.649289,-0.680463
0.588287,-0.690493
0.526232,-0.695928
0.463083,-0.696774
0.397645,-0.693729
0.327994,-0.687100
0.253902,-0.677286
0.176055,-0.664606
0.095424,-0.649267
0.013911,-0.631040
-0.068772,-0.610231
-0.151892,-0.585739
-0.235772,-0.558793
1.089210,-0.344482
1.024040,-0.376372
0.957273,-0.405713
0.889564,-0.431855
0.821149,-0.454705
0.750744,-0.473781
0.679912,-0.489010
0.608185,-0.500227
0.536499,-0.507433
0.464136,-0.511560
0.389878,-0.511958
0.313250,-0.509605
0.233273,-0.504944
0.150188,-0.498337
0.065277,-0.490370
-0.021753,-0.480641
-0.110505,-0.469126
-0.199664,-0.455468
-0.288742,-0.440170
1.164220,-0.159820
1.094110,-0.187523
1.021060,-0.213410
0.946743,-0.236904
0.870366,-0.257784
0.792561,-0.276128
0.713013,-0.291351
0.633053,-0.304233
0.553892,-0.313783
0.474058,-0.321382
0.393538,-0.326204
0.311578,-0.329583
0.227728,-0.331028
0.141742,-0.332122
0.053831,-0.331842
-0.036523,-0.330866
-0.128432,-0.328956
-0.221159,-0.326035
-0.313888,-0.322245
1.230380,0.027728
1.156760,0.004648
1.079490,-0.016990
0.999778,-0.038078
0.917666,-0.056584
0.834060,-0.073789
0.749135,-0.091006
0.663715,-0.105537
0.578986,-0.118433
0.495050,-0.129897
0.410284,-0.139923
0.325145,-0.149097
0.239495,-0.157660
0.152060,-0.165782
0.062721,-0.173556
-0.028643,-0.181237
-0.121798,-0.189001
-0.215844,-0.196174
-0.310380,-0.203489
1.285770,0.214742
1.210460,0.196102
1.131390,0.177659
1.048740,0.159612
0.963809,0.142166
0.877016,0.125045
0.789422,0.108008
0.702321,0.091858
0.615048,0.075744
0.528538,0.060379
0.442047,0.045414
0.356253,0.030285
0.270000,0.015589
0.182307,0.000496
0.093393,-0.013877
0.002626,-0.030125
-0.090583,-0.046177
-0.185134,-0.062880
-0.280465,-0.080612
1.329920,0.398270
1.254950,0.383644
1.175610,0.368390
1.093220,0.352684
1.008900,0.336178
0.922575,0.319380
0.835363,0.301975
0.747974,0.284130
0.660737,0.266073
0.573998,0.247195
0.488424,0.228036
0.402966,0.208138
0.317556,0.187821
0.231698,0.166637
0.144527,0.144875
0.055070,0.121987
-0.035770,0.098309
-0.129618,0.073620
-0.223887,0.048125
1.363560,0.575281
1.291280,0.564520
1.214730,0.551993
1.134940,0.538318
1.052640,0.523296
0.968437,0.507070
0.883774,0.489573
0.798331,0.470790
0.713920,0.450975
0.629846,0.429702
0.546314,0.407376
0.463896,0.383618
0.381266,0.358699
0.297828,0.332382
0.212848,0.305168
0.126834,0.276695
0.038757,0.246619
-0.051295,0.215471
-0.143544,0.183285
1.387050,0.743601
1.319230,0.736627
1.247050,0.727198
1.171780,0.715954
1.094020,0.702781
1.015060,0.687557
0.934504,0.670378
0.853752,0.651338
0.773432,0.630150
0.694678,0.587093
0.614517,0.582887
0.536371,0.556423
0.457866,0.528117
0.378116,0.498278
0.297207,0.466521
0.215264,0.433701
0.131329,0.399113
0.044240,0.363479
-0.044280,0.326283
1.399280,0.901183
1.337700,0.898088
1.272320,0.892205
1.203780,0.883809
1.132250,0.872812
1.059410,0.859124
0.985617,0.842996
0.911229,0.824500
0.836605,0.803311
0.762892,0.780213
0.689885,0.754290
0.617570,0.726237
0.545027,0.695979
0.470590,0.663537
0.394595,0.629202
0.316099,0.593495
0.235764,0.556379
0.153087,0.518034
0.068263,0.478078
1.399850,1.046800
1.345640,1.047370
1.287930,1.045210
1.227390,1.039770
1.165160,1.031460
1.100530,1.019830
1.034640,1.005360
0.967989,0.987750
0.901282,0.967642
0.834688,0.944523
0.769488,0.918913
0.704511,0.890431
0.638494,0.859432
0.570372,0.826516
0.499028,0.791637
0.424750,0.755155
0.348294,0.717473
0.269751,0.678436
0.188781,0.638249
1.387680,1.177080
1.342770,1.181690
1.294760,1.182310
1.244470,1.179740
1.191510,1.173840
1.136660,1.164560
1.079990,1.152000
1.022730,1.136070
0.964881,1.117250
0.907014,1.095170
0.849891,1.070160
0.792731,1.042840
0.733930,1.013130
0.671388,0.981699
0.605202,0.948596
0.535037,0.913903
0.461889,0.877760
0.386915,0.840418
0.310479,0.801467
1.365400,1.284090
1.330650,1.291220
1.293270,1.294630
1.253550,1.294820
1.211170,1.291430
1.166970,1.284340
1.120730,1.274160
1.073400,1.260150
1.025690,1.243310
0.977302,1.223180
0.927956,1.200540
0.877259,1.175840
0.823765,1.149370
0.766694,1.121260
0.704816,1.091790
0.639801,1.060540
0.571180,1.027860
0.501032,0.992952
0.430297,0.956649
1.334960,1.358810
1.310440,1.367560
1.283580,1.373370
1.254760,1.375800
1.223330,1.374750
1.190270,1.370220
1.155410,1.362260
1.118360,1.350830
1.080130,1.336540
1.039620,1.319740
0.997265,1.300950
0.951963,1.280340
0.903633,1.258050
0.851018,1.234380
0.794683,1.209130
0.735050,1.181750
0.672721,1.152910
0.608587,1.121380
0.543919,1.088050
1.299000,1.392610
1.284480,1.402730
1.267770,1.410190
1.249410,1.414260
1.228980,1.415410
1.206640,1.413220
1.182350,1.407980
1.154960,1.400060
1.124970,1.389600
1.091650,1.376940
1.054790,1.362450
1.014350,1.346380
0.970515,1.328750
0.923378,1.309690
0.873509,1.288610
0.820601,1.265430
0.765048,1.240150
0.708944,1.212420
0.651835,1.182180
1.257700,1.377600
1.252790,1.388790
1.246130,1.397480
1.237640,1.403080
1.226890,1.406290
1.214110,1.406640
1.197910,1.404470
1.178720,1.400510
1.155890,1.393980
1.129020,1.386030
1.097680,1.375910
1.062610,1.364210
1.024060,1.350740
0.983348,1.335490
0.939874,1.318320
0.894400,1.299010
0.847346,1.277340
0.799470,1.253280
0.750076,1.227000
1.213970,1.310190
1.217590,1.321740
1.219410,1.330980
1.219550,1.338360
1.217520,1.343270
1.212040,1.346470
1.203330,1.347570
1.190980,1.346800
1.174260,1.344230
1.153430,1.340070
1.128120,1.334040
1.099440,1.326100
1.067680,1.316200
1.033420,1.304090
0.996594,1.290470
0.958886,1.274470
0.919358,1.256580
0.878857,1.236460
0.837033,1.214270
1.169740,1.185160
1.180320,1.196760
1.188490,1.206690
1.195050,1.215210
1.198740,1.222280
1.199370,1.227710
1.196630,1.231930
1.190100,1.234250
1.179320,1.235240
1.164530,1.234370
1.146070,1.231920
1.124730,1.227260
1.099770,1.220660
1.072300,1.211770
1.042820,1.201200
1.011640,1.188470
0.979248,1.174480
0.945043,1.158310
0.910003,1.140780
1.125290,1.004220
1.140370,1.015720
1.153690,1.026510
1.164800,1.036050
1.173130,1.044770
1.178420,1.052300
1.180360,1.058740
1.178770,1.063690
1.174350,1.067410
1.165700,1.069000
1.154440,1.069030
1.140080,1.066970
1.122340,1.063020
1.102250,1.057350
1.079050,1.049950
1.053560,1.041260
1.026060,1.031280
0.997423,1.020280
0.967283,1.007800
1.080900,0.771854
1.098980,0.783066
1.114910,0.794018
1.128890,0.804268
1.140330,0.813989
1.149030,0.822772
1.155650,0.830480
1.159000,0.837073
1.160280,0.842160
1.162281,0.869160
1.154080,0.847611
1.146060,0.848314
1.134090,0.847398
1.119100,0.845651
1.100680,0.842562
1.078790,0.838820
1.055040,0.834043
1.029660,0.828619
1.003210,0.822263
1.038490,0.498959
1.057820,0.509481
1.075150,0.519841
1.090800,0.529703
1.105240,0.539397
1.117350,0.548107
1.127470,0.556362
1.135990,0.563362
1.141780,0.569573
1.144900,0.574883
1.143980,0.579394
1.139770,0.583424
1.131340,0.586751
1.119110,0.589541
1.103660,0.591895
1.085010,0.593444
1.063810,0.594658
1.040840,0.594988
1.017020,0.595004
1.000660,0.197472
1.020010,0.206217
1.038350,0.214789
1.054960,0.223615
1.070650,0.232284
1.084790,0.241147
1.097280,0.249362
1.107600,0.257876
1.115430,0.265872
1.120100,0.274317
1.120670,0.282303
1.117460,0.290388
1.110100,0.298498
1.099040,0.306217
1.085060,0.313784
1.068140,0.321093
1.048820,0.327978
1.027650,0.334755
1.004610,0.341335
0.972048,-0.114381
0.990181,-0.107943
1.006770,-0.100909
1.022250,-0.092890
1.036280,-0.084428
1.049820,-0.075082
1.061120,-0.065198
1.069790,-0.054874
1.076350,-0.043484
1.079740,-0.032027
1.079740,-0.019674
1.075850,-0.007352
1.068700,0.004821
1.058570,0.017485
1.045180,0.030068
1.028590,0.043041
1.009850,0.055965
0.988460,0.069537
0.965776,0.083952
0.951467,-0.413118
0.964812,-0.407734
0.977015,-0.400990
0.987920,-0.392732
0.998197,-0.383567
1.006980,-0.372811
1.014580,-0.360973
1.019890,-0.347840
1.022790,-0.333841
1.023390,-0.318595
1.021070,-0.302807
1.015630,-0.286321
1.007000,-0.269248
0.995173,-0.251615
0.980740,-0.233209
0.962369,-0.214278
0.941350,-0.194623
0.918575,-0.174473
0.893135,-0.153669
0.931971,-0.670052
0.938517,-0.664317
0.944194,-0.656802
0.949394,-0.647968
0.953189,-0.637230
0.955807,-0.625077
0.957354,-0.611271
0.957459,-0.595800
0.955158,-0.579279
0.951484,-0.561220
0.945813,-0.542142
0.936625,-0.521751
0.924406,-0.500390
0.909467,-0.478023
0.891057,-0.454587
0.870048,-0.430557
0.846352,-0.405794
0.821231,-0.380990
0.794720,-0.355754
0.911017,-0.860277
0.909335,-0.853955
0.907607,-0.845950
0.904886,-0.835950
0.901442,-0.824330
0.896807,-0.810738
0.891124,-0.795676
0.884758,-0.778585
0.876407,-0.760025
0.866682,-0.739533
0.854220,-0.717768
0.840013,-0.694293
0.822512,-0.669833
0.802916,-0.644223
0.781462,-0.618097
0.758369,-0.591367
0.733651,-0.564695
0.708486,-0.538017
0.682451,-0.511750
0.884860,-0.962931
0.875961,-0.955948
0.866097,-0.947072
0.855077,-0.936606
0.843393,-0.924279
0.831156,-0.910135
0.817331,-0.893869
0.802512,-0.875947
0.786149,-0.856035
0.768908,-0.834641
0.750596,-0.811802
0.730573,-0.787578
0.709278,-0.762352
0.686991,-0.736671
0.664147,-0.710574
0.640613,-0.684736
0.617512,-0.659044
0.594531,-0.633810
0.571495,-0.609122
0.856172,-0.970797
0.839405,-0.962229
0.821604,-0.952394
0.802874,-0.940879
0.783347,-0.928066
0.762295,-0.913352
0.740665,-0.897274
0.718369,-0.879338
0.694901,-0.860360
0.671123,-0.840162
0.646724,-0.818589
0.622716,-0.796677
0.599210,-0.773818
0.576092,-0.751006
0.552966,-0.728048
0.530763,-0.705040
0.508871,-0.682656
0.487977,-0.660281
0.468339,-0.638874
0.815002,-0.886890
0.792008,-0.876770
0.767911,-0.866069
0.743397,-0.853726
0.717987,-0.840802
0.691189,-0.826414
0.663695,-0.811507
0.635932,-0.795578
0.608209,-0.779045
0.583928,-0.544750
0.553798,-0.744207
0.528001,-0.726062
0.502868,-0.707883
0.479303,-0.689061
0.456193,-0.670394
0.434704,-0.651581
0.414530,-0.632851
0.395846,-0.614619
0.379125,-0.596848
0.769811,-0.726476
0.742789,-0.715304
0.714787,-0.703783
0.686197,-0.691478
0.657087,-0.678957
0.627268,-0.665971
0.597672,-0.653041
0.567792,-0.639704
0.538151,-0.626528
0.509070,-0.613111
0.481012,-0.599708
0.453523,-0.586277
0.427058,-0.572447
0.402573,-0.558583
0.379174,-0.544632
0.357210,-0.530828
0.337745,-0.517201
0.320748,-0.503913
0.306179,-0.491181
0.712325,-0.511104
0.683498,-0.499779
0.654433,-0.488314
0.625334,-0.477100
0.596539,-0.465918
0.567691,-0.455144
0.538266,-0.444601
0.509222,-0.434374
0.480405,-0.424535
0.452268,-0.414734
0.424462,-0.405303
0.397551,-0.395963
0.371290,-0.386956
0.347142,-0.378178
0.324675,-0.369815
0.304285,-0.361619
0.286642,-0.354100
0.272651,-0.347121
0.261379,-0.340655
0.659489,-0.269657
0.632292,-0.258668
0.604774,-0.248039
0.577737,-0.238297
0.550441,-0.229055
0.523777,-0.220417
0.496889,-0.212521
0.469598,-0.205261
0.442912,-0.198960
0.416075,-0.192894
0.390427,-0.187813
0.364640,-0.182934
0.340730,-0.179119
0.318765,-0.175937
0.298905,-0.173452
0.281505,-0.171840
0.267482,-0.170762
0.255812,-0.170491
0.247432,-0.170893
0.597572,-0.038280
0.574362,-0.028365
0.551327,-0.018635
0.529101,-0.010369
0.506493,-0.002947
0.484475,0.003159
0.462009,0.008605
0.440030,0.013159
0.417681,0.016463
0.396002,0.018878
0.374700,0.020244
0.354120,0.020604
0.334854,0.019722
0.318144,0.017967
0.303083,0.014942
0.290563,0.011027
0.279839,0.006327
0.272451,0.000869
0.267463,-0.005005
0.548415,0.150923
0.530284,0.160338
0.512869,0.168595
0.495927,0.175645
0.478883,0.181482
0.462096,0.186167
0.445310,0.189556
0.428684,0.191772
0.412813,0.192603
0.396600,0.192228
0.380801,0.190399
0.366726,0.187429
0.353379,0.183134
0.342306,0.177461
0.332991,0.170884
0.324950,0.163290
0.318688,0.154911
0.314469,0.145695
0.312246,0.135701
0.492946,0.275634
0.481569,0.283745
0.470687,0.290325
0.459665,0.296019
0.450080,0.300090
0.440500,0.303261
0.431589,0.304772
0.422354,0.305285
0.413408,0.304145
0.405421,0.301932
0.397845,0.298154
0.391310,0.293211
0.385014,0.286907
0.380331,0.279678
0.375734,0.271301
0.372183,0.262307
0.370546,0.252014
0.371092,0.241282
0.373017,0.229640
0.458368,0.329522
0.451997,0.335356
0.447455,0.340247
0.443672,0.344186
0.440049,0.346584
0.437267,0.348281
0.434261,0.348561
0.431362,0.347789
0.429358,0.345668
0.428008,0.342200
0.426882,0.337920
0.425697,0.332368
0.425241,0.325954
0.425275,0.318521
0.425828,0.310214
0.427516,0.301194
0.429588,0.291306
0.433112,0.280724
0.437952,0.269710
0.421876,0.313543
0.421712,0.316828
0.422175,0.319304
0.424072,0.321203
0.426593,0.322082
0.429922,0.322244
0.433435,0.321366
0.437608,0.319182
0.442489,0.316459
0.447062,0.279403
0.451335,0.308223
0.456290,0.303012
0.460660,0.296887
0.465322,0.290201
0.470443,0.283003
0.475657,0.275117
0.481633,0.266905
0.488003,0.258296
0.495101,0.249397
0.416944,0.242462
0.419424,0.243137
0.423534,0.243206
0.429062,0.242781
0.435564,0.241796
0.443029,0.240198
0.450883,0.238018
0.458881,0.235308
0.466256,0.232134
0.474088,0.228497
0.481468,0.224338
0.489391,0.219799
0.496752,0.214916
0.504056,0.209491
0.510673,0.204200
0.517749,0.198412
0.524520,0.192687
0.531118,0.186761
0.538458,0.180902
0.412185,0.126008
0.416997,0.124128
0.423691,0.122049
0.431570,0.119759
0.440456,0.117533
0.450400,0.114974
0.460597,0.112439
0.470866,0.109892
0.480935,0.106952
0.490417,0.104306
0.499765,0.101232
0.509065,0.098288
0.518276,0.095395
0.526215,0.092360
0.534320,0.089672
0.541289,0.086856
0.547779,0.084366
0.554354,0.082063
0.561011,0.079823
0.438014,0.000112
0.442891,-0.003412
0.448530,-0.006779
0.455790,-0.009793
0.464075,-0.012648
0.472677,-0.015179
0.481846,-0.017469
0.490554,-0.019585
0.499800,-0.021322
0.508213,-0.022764
0.515947,-0.024086
0.524191,-0.024985
0.531676,-0.025732
0.538249,-0.026084
0.544468,-0.026400
0.549385,-0.026189
0.554655,-0.026019
0.559320,-0.025453
0.563952,-0.024517
0.455125,-0.119313
0.457863,-0.123791
0.461598,-0.127827
0.466523,-0.131044
0.472415,-0.133719
0.479063,-0.135665
0.486024,-0.137158
0.493187,-0.137863
0.499270,-0.138030
0.505835,-0.137551
0.512113,-0.136458
0.517939,-0.135305
0.524149,-0.133274
0.529558,-0.131442
0.534737,-0.128926
0.538885,-0.126509
0.542417,-0.123470
0.545646,-0.120414
0.548440,-0.116755
0.495724,-0.205699
0.494062,-0.210271
0.493588,-0.214245
0.492885,-0.217125
0.493209,-0.219129
0.494110,-0.220143
0.494975,-0.220144
0.495958,-0.219299
0.497297,-0.217792
0.499708,-0.215559
0.501985,-0.212671
0.505560,-0.209522
0.508959,-0.205564
0.512091,-0.201816
0.514434,-0.197181
0.516484,-0.192567
0.517816,-0.187510
0.519210,-0.182521
0.520764,-0.177346
0.517268,-0.260014
0.510387,-0.263939
0.504014,-0.266697
0.497082,-0.268550
0.491123,-0.269599
0.485422,-0.269257
0.480962,-0.268448
0.477714,-0.266513
0.475070,-0.264220
0.474153,-0.261066
0.473725,-0.257494
0.473912,-0.253066
0.475119,-0.248730
0.475808,-0.243254
0.477112,-0.238024
0.478359,-0.232130
0.479518,-0.226330
0.480627,-0.220273
0.481835,-0.214219
0.551508,-0.269131
0.537896,-0.271871
0.524365,-0.273839
0.511782,-0.274863
0.499031,-0.275265
0.488150,-0.274876
0.478411,-0.273972
0.470388,-0.272552
0.463323,-0.270410
0.457666,-0.267932
0.453550,-0.264740
0.450283,-0.261401
0.447749,-0.257488
0.445695,-0.253336
0.445049,-0.248888
0.444279,-0.244319
0.443867,-0.239334
0.444340,-0.234558
0.445180,-0.229390
0.561083,-0.246250
0.543458,-0.248374
0.525749,-0.250145
0.508824,-0.251623
0.493454,-0.252857
0.479315,-0.253636
0.466984,-0.253998
0.455925,-0.254101
0.446596,-0.253740
0.438520,-0.253224
0.432193,-0.252395
0.426821,-0.251225
0.422791,-0.249851
0.420402,-0.248104
