Ux,Uy,p
0.954697,0.064809,0.183558
0.949260,0.066180,0.183463
0.941584,0.066746,0.183317
0.931802,0.066264,0.183146
0.920081,0.064563,0.182965
0.906483,0.061526,0.182756
0.890970,0.057246,0.182526
0.873617,0.052019,0.182252
0.855129,0.046277,0.181867
0.837253,0.040579,0.181378
0.822931,0.035326,0.180700
0.815874,0.030756,0.179845
0.819297,0.026706,0.178779
0.927866,0.073523,0.194477
0.927985,0.067056,0.194279
0.931425,0.060864,0.194061
0.936555,0.055117,0.193809
0.941574,0.049887,0.193542
0.945242,0.045175,0.193265
0.947581,0.040935,0.192976
0.949907,0.037016,0.192688
0.954372,0.033138,0.192365
0.963093,0.028930,0.192036
0.977067,0.023947,0.191696
0.995389,0.017661,0.191282
1.015160,0.009702,0.190761
1.032260,-0.000252,0.190058
1.042750,-0.012251,0.189100
1.044510,-0.026158,0.187813
1.038380,-0.041476,0.186125
1.027810,-0.057478,0.184122
1.017450,-0.073207,0.181777
1.075130,0.088810,0.196190
1.070510,0.083653,0.196487
1.064020,0.078404,0.196718
1.056330,0.073355,0.196892
1.047650,0.068638,0.197006
1.038370,0.064324,0.197068
1.029420,0.060363,0.197115
1.022460,0.056709,0.197146
1.019650,0.053395,0.197162
1.022910,0.050506,0.197115
1.033130,0.048235,0.196954
1.049770,0.046767,0.196621
1.070680,0.046194,0.196094
1.092500,0.046474,0.195279
1.111510,0.047343,0.194156
1.124530,0.048452,0.192730
1.129590,0.049422,0.191062
1.126290,0.050030,0.189270
1.115390,0.050306,0.187573
1.022080,0.053637,0.203884
1.026510,0.060023,0.204695
1.027830,0.066130,0.205424
1.026540,0.072086,0.205916
1.023190,0.077987,0.206275
1.018560,0.083879,0.206351
1.013620,0.089752,0.206263
1.009480,0.095578,0.206067
1.007180,0.101406,0.205732
1.007460,0.107276,0.205300
1.010550,0.113368,0.204792
1.016090,0.119899,0.204126
1.023240,0.127054,0.203337
1.030710,0.134964,0.202342
1.037170,0.143582,0.201143
1.041330,0.152679,0.199778
1.042400,0.161877,0.198259
1.040220,0.170694,0.196640
1.035310,0.178453,0.195026
0.967963,-0.049265,0.212568
0.970161,-0.042010,0.213578
0.967938,-0.035162,0.214538
0.962049,-0.028561,0.215324
0.953612,-0.022023,0.215918
0.944088,-0.015362,0.216205
0.935166,-0.008440,0.216174
0.928433,-0.001228,0.215785
0.925087,0.006267,0.215081
0.925624,0.014002,0.214158
0.929795,0.021856,0.213053
0.936774,0.029791,0.211844
0.945381,0.037777,0.210621
0.954498,0.045728,0.209420
0.963375,0.053550,0.208242
0.971827,0.061070,0.207114
0.980262,0.068005,0.206053
0.989535,0.074061,0.205091
1.000750,0.078905,0.204244
0.905091,-0.130389,0.228667
0.915606,-0.127822,0.228754
0.921017,-0.125085,0.228779
0.921149,-0.122277,0.228725
0.916654,-0.119513,0.228549
0.908936,-0.116835,0.228271
0.899976,-0.114328,0.227858
0.891842,-0.112004,0.227311
0.886257,-0.109863,0.226670
0.884163,-0.107895,0.225890
0.885539,-0.106029,0.225037
0.889593,-0.104158,0.224174
0.895330,-0.102152,0.223301
0.902052,-0.099796,0.222479
0.909668,-0.096881,0.221715
0.918508,-0.093171,0.221028
0.929091,-0.088521,0.220448
0.941754,-0.082832,0.220009
0.956470,-0.075969,0.219746
0.913317,-0.083377,0.244444
0.913326,-0.076856,0.244801
0.910508,-0.069470,0.245096
0.905524,-0.061781,0.245318
0.899387,-0.054323,0.245504
0.893295,-0.047694,0.245697
0.888596,-0.042416,0.245862
0.886428,-0.038870,0.245947
0.887518,-0.037303,0.245845
0.891839,-0.037750,0.245494
0.898521,-0.040093,0.244792
0.905942,-0.044034,0.243726
0.912114,-0.049151,0.242293
0.915391,-0.054845,0.240666
0.914938,-0.060415,0.238872
0.911061,-0.065048,0.237124
0.905103,-0.067920,0.235675
0.898773,-0.068353,0.234751
0.893682,-0.065822,0.234230
0.822408,0.034427,0.255627
0.817414,0.044860,0.255981
0.814465,0.056248,0.256409
0.813946,0.067818,0.256845
0.816570,0.078769,0.257208
0.823246,0.088326,0.257402
0.834598,0.095893,0.257412
0.850732,0.101138,0.257164
0.870968,0.104040,0.256582
0.893835,0.104789,0.255663
0.917187,0.103727,0.254315
0.938452,0.101298,0.252499
0.954916,0.097924,0.250306
0.964262,0.093962,0.247781
0.965009,0.089716,0.245109
0.956924,0.085490,0.242576
0.941174,0.081552,0.240356
0.920220,0.078148,0.238575
0.897374,0.075497,0.237326
0.794476,0.137665,0.266483
0.781281,0.143177,0.266405
0.772863,0.147791,0.266219
0.771580,0.151228,0.265935
0.778537,0.153350,0.265512
0.793420,0.154281,0.264953
0.814756,0.154312,0.264290
0.840459,0.153968,0.263579
0.868202,0.153783,0.262803
0.895715,0.154284,0.261958
0.920870,0.155800,0.261003
0.941748,0.158467,0.259906
0.956825,0.162174,0.258597
0.965102,0.166528,0.257074
0.966176,0.170880,0.255371
0.960528,0.174447,0.253562
0.949530,0.176438,0.251838
0.935313,0.176103,0.250326
0.920510,0.172948,0.249109
0.758029,0.125904,0.280409
0.759095,0.122387,0.279362
0.765691,0.117812,0.278164
0.777509,0.112384,0.276810
0.793336,0.106653,0.275431
0.811438,0.101445,0.274107
0.830137,0.097674,0.272912
0.848117,0.096098,0.271852
0.864498,0.097242,0.270930
0.878796,0.101282,0.270082
0.890836,0.108058,0.269295
0.900604,0.117104,0.268381
0.908275,0.127663,0.267276
0.914244,0.138787,0.265934
0.919077,0.149420,0.264382
0.923498,0.158538,0.262679
0.928271,0.165159,0.260881
0.934030,0.168603,0.259125
0.941071,0.168474,0.257407
0.816689,0.071690,0.294670
0.814749,0.064556,0.293886
0.817339,0.057035,0.293028
0.823402,0.049749,0.292123
0.830805,0.043367,0.291208
0.837481,0.038511,0.290271
0.842053,0.035692,0.289328
0.844267,0.035247,0.288388
0.844673,0.037292,0.287378
0.844360,0.041698,0.286278
0.844536,0.048131,0.284979
0.846350,0.056072,0.283450
0.850721,0.064904,0.281707
0.858250,0.073985,0.279727
0.869249,0.082667,0.277574
0.883719,0.090464,0.275298
0.901293,0.097051,0.272992
0.921200,0.102248,0.270687
0.942184,0.106087,0.268409
0.815881,0.016181,0.308985
0.822090,0.015354,0.308727
0.829401,0.014703,0.308386
0.836406,0.014332,0.308015
0.841595,0.014353,0.307545
0.843781,0.014804,0.306979
0.842467,0.015686,0.306289
0.838082,0.016989,0.305454
0.831802,0.018728,0.304494
0.825301,0.020931,0.303388
0.820295,0.023616,0.302099
0.818232,0.026859,0.300563
0.820089,0.030717,0.298846
0.826324,0.035309,0.296911
0.836900,0.040726,0.294746
0.851350,0.047092,0.292436
0.868878,0.054510,0.289982
0.888362,0.063034,0.287394
0.908485,0.072686,0.284649
0.827574,0.014022,0.325770
0.826295,0.017871,0.326212
0.828012,0.021345,0.326525
0.831479,0.024601,0.326657
0.834953,0.027669,0.326563
0.836869,0.030430,0.326250
0.836295,0.032757,0.325720
0.833132,0.034498,0.324979
0.827982,0.035635,0.324028
0.821937,0.036266,0.322904
0.816262,0.036658,0.321539
0.812064,0.037217,0.320010
0.810182,0.038426,0.318270
0.811155,0.040792,0.316298
0.815159,0.044792,0.314123
0.822165,0.050764,0.311721
0.831894,0.058914,0.309154
0.843846,0.069219,0.306271
0.857368,0.081476,0.303036
0.782469,-0.006835,0.339086
0.791673,0.000587,0.340417
0.800540,0.007763,0.341699
0.808621,0.014698,0.342899
0.815283,0.021438,0.343883
0.819900,0.027972,0.344622
0.822059,0.034250,0.345094
0.821712,0.040182,0.345110
0.819187,0.045706,0.344671
0.815059,0.050865,0.343781
0.810018,0.055786,0.342406
0.804715,0.060719,0.340583
0.799742,0.065984,0.338302
0.795603,0.071952,0.335660
0.792772,0.079015,0.332686
0.791714,0.087473,0.329358
0.792829,0.097603,0.325584
0.796452,0.109437,0.321395
0.802704,0.122905,0.316710
0.783115,-0.022329,0.354929
0.783029,-0.019356,0.357655
0.785617,-0.015587,0.360245
0.789164,-0.010541,0.362689
0.792351,-0.003943,0.364874
0.794228,0.004312,0.366741
0.794337,0.014136,0.368096
0.792604,0.025341,0.368860
0.789259,0.037684,0.368943
0.784669,0.050872,0.368185
0.779270,0.064658,0.366693
0.773537,0.078786,0.364410
0.767865,0.092982,0.361349
0.762591,0.107035,0.357618
0.758150,0.120744,0.353177
0.754963,0.133933,0.348175
0.753656,0.146509,0.342586
0.754798,0.158476,0.336457
0.759167,0.169669,0.329843
0.753207,-0.083853,0.365041
0.759596,-0.078182,0.370185
0.762622,-0.070648,0.375401
0.762925,-0.061083,0.380371
0.760741,-0.049309,0.384894
0.756446,-0.035227,0.388756
0.750387,-0.018826,0.391817
0.743054,-0.000232,0.393879
0.734982,0.020310,0.394788
0.726784,0.042484,0.394556
0.719092,0.065836,0.393008
0.712476,0.089872,0.390262
0.707473,0.113988,0.386329
0.704476,0.137529,0.381147
0.703784,0.159772,0.374852
0.705543,0.180074,0.367553
0.709730,0.197850,0.359370
0.716464,0.212847,0.350471
0.725670,0.224963,0.340964
0.766717,-0.108340,0.378363
0.753789,-0.106476,0.385647
0.742841,-0.100156,0.392788
0.731638,-0.089435,0.399619
0.719642,-0.074577,0.405888
0.706553,-0.055923,0.411291
0.692658,-0.034032,0.415534
0.678496,-0.009427,0.418470
0.664720,0.017376,0.419914
0.652085,0.045869,0.419742
0.641421,0.075487,0.418025
0.633521,0.105725,0.414613
0.629216,0.135992,0.409560
0.629144,0.165615,0.402978
0.633824,0.193834,0.394874
0.643314,0.219754,0.385399
0.657445,0.242497,0.374745
0.675210,0.261076,0.363175
0.696262,0.274770,0.350907
0.734794,-0.151778,0.382007
0.722949,-0.138871,0.393875
0.706080,-0.122251,0.405333
0.687029,-0.101994,0.415799
0.666395,-0.078359,0.424953
0.645460,-0.051860,0.432519
0.624926,-0.022904,0.438241
0.605508,0.007856,0.441987
0.587892,0.039847,0.443639
0.572741,0.072486,0.443155
0.560780,0.105231,0.440671
0.552795,0.137679,0.436050
0.549574,0.169459,0.429503
0.552020,0.200212,0.421092
0.560868,0.229584,0.410856
0.576648,0.257192,0.399075
0.599214,0.282152,0.385761
0.628143,0.304309,0.371189
0.660639,0.321785,0.355504
0.735661,-0.140720,0.390170
0.697209,-0.130354,0.405582
0.664031,-0.112145,0.420285
0.632210,-0.087574,0.433782
0.602847,-0.058455,0.445454
0.575404,-0.025750,0.454877
0.550502,0.009071,0.461742
0.528585,0.045021,0.465900
0.510098,0.081209,0.467343
0.495469,0.116923,0.466076
0.485152,0.151622,0.462176
0.479586,0.184872,0.455795
0.479417,0.216371,0.447169
0.485260,0.245995,0.436234
0.497912,0.273601,0.423351
0.518106,0.299233,0.408545
0.546288,0.322866,0.392077
0.582087,0.343721,0.374064
0.625361,0.362242,0.354946
0.681051,-0.171193,0.388135
0.645484,-0.143250,0.411909
0.604462,-0.111745,0.433648
0.566595,-0.077188,0.452413
0.530622,-0.039260,0.467639
0.499069,0.000180,0.479191
0.472051,0.040726,0.487042
0.449843,0.081364,0.491304
0.432552,0.121425,0.492057
0.420335,0.160337,0.489491
0.413346,0.197659,0.483737
0.411903,0.233020,0.474978
0.416234,0.266145,0.463571
0.426966,0.296703,0.449652
0.444393,0.324741,0.433251
0.469182,0.349822,0.414698
0.501835,0.372383,0.394030
0.542392,0.392455,0.371532
0.589349,0.409037,0.347559
0.670523,-0.167220,0.392871
0.600094,-0.148757,0.422800
0.546502,-0.118485,0.450079
0.496407,-0.079333,0.473153
0.456031,-0.037517,0.491533
0.421816,0.007043,0.504810
0.394218,0.051880,0.513206
0.372798,0.096521,0.516978
0.357302,0.140382,0.516615
0.347600,0.183091,0.512378
0.343778,0.224453,0.504558
0.345936,0.264226,0.493348
0.354676,0.302173,0.478938
0.370016,0.338082,0.461462
0.393018,0.371221,0.441011
0.423765,0.401803,0.417585
0.462471,0.427841,0.391571
0.510474,0.450367,0.363178
0.564955,0.467311,0.333236
0.599322,-0.250268,0.379928
0.541652,-0.210253,0.425553
0.473779,-0.163633,0.463174
0.424055,-0.118023,0.492805
0.378693,-0.066946,0.514381
0.343871,-0.016619,0.529123
0.316600,0.034183,0.537667
0.296353,0.084169,0.540774
0.282435,0.133238,0.539162
0.274557,0.181335,0.533310
0.272614,0.228470,0.523465
0.277027,0.274760,0.509889
0.287793,0.320133,0.492613
0.306654,0.364513,0.471545
0.332742,0.407797,0.446576
0.369369,0.448000,0.417421
0.415037,0.486698,0.384155
0.470698,0.516112,0.347296
0.537689,0.543451,0.307685
0.610075,-0.311632,0.371865
0.482722,-0.283539,0.427115
0.414622,-0.242478,0.474638
0.345501,-0.179193,0.509525
0.301086,-0.120521,0.534296
0.265051,-0.058618,0.549824
0.238901,0.000574,0.558129
0.220160,0.058313,0.560450
0.207825,0.114327,0.557641
0.201285,0.168994,0.550341
0.200440,0.222842,0.538991
0.205335,0.276124,0.523479
0.217193,0.329826,0.503752
0.235554,0.383355,0.479290
0.264983,0.438111,0.449769
0.302408,0.492188,0.414093
0.356843,0.544121,0.372000
0.424520,0.594028,0.322916
0.506002,0.622976,0.269468
0.487511,-0.488588,0.315390
0.424145,-0.431639,0.411631
0.306841,-0.330000,0.476254
0.258330,-0.255991,0.520561
0.208066,-0.172068,0.548171
0.178066,-0.098853,0.564794
0.155573,-0.028890,0.572875
0.140419,0.036511,0.574465
0.130827,0.098734,0.570701
0.126094,0.158745,0.562369
0.125902,0.217654,0.549710
0.130875,0.276720,0.532709
0.140328,0.336617,0.511166
0.159007,0.399721,0.483937
0.180821,0.464589,0.449868
0.224850,0.535963,0.407300
0.268464,0.607236,0.353427
0.358394,0.679450,0.286631
0.448518,0.746703,0.207341
0.576238,-0.672736,0.272366
0.297088,-0.497056,0.384033
0.224476,-0.424835,0.475013
0.149936,-0.284625,0.524832
0.117183,-0.199569,0.557046
0.093484,-0.112695,0.573959
0.077978,-0.041490,0.582011
0.068041,0.023720,0.583032
0.062072,0.083460,0.578679
0.059393,0.140154,0.569636
0.059766,0.195892,0.556263
0.063232,0.252043,0.538415
0.070997,0.312262,0.515537
0.081646,0.374905,0.486244
0.104453,0.451882,0.448888
0.126721,0.527692,0.399240
0.186753,0.642802,0.332669
0.253176,0.733101,0.236920
0.417811,0.869648,0.119686
0.058311,-0.790123,-0.024671
0.161597,-0.559805,0.339472
0.031966,-0.309204,0.458023
0.035488,-0.214902,0.524389
0.020817,-0.132626,0.558815
0.015402,-0.073860,0.577085
0.011989,-0.027677,0.585344
0.009871,0.011081,0.586323
0.008755,0.044987,0.581781
0.008325,0.076420,0.572508
0.008547,0.107338,0.558846
0.009443,0.139599,0.540541
0.011099,0.175121,0.517034
0.014602,0.218657,0.486861
0.017375,0.265244,0.446482
0.034107,0.351280,0.394498
0.023624,0.407935,0.308821
0.124544,0.642737,0.195207
0.054520,0.761706,-0.089849
1.096280,-0.021529,0.173847
1.090360,-0.025732,0.173751
1.079520,-0.030447,0.173660
1.062010,-0.034666,0.173562
1.037650,-0.037132,0.173587
1.008540,-0.035895,0.173818
0.981267,-0.031392,0.174080
0.966378,-0.021947,0.174397
0.953602,-0.014672,0.174345
0.879245,-0.011877,0.173871
0.908153,-0.020803,0.171582
0.912335,-0.019925,0.169924
0.976939,-0.027179,0.166235
1.088980,-0.047556,0.164027
1.124630,-0.092219,0.152316
0.932406,-0.127743,0.150179
0.856851,-0.013618,0.159067
0.870564,-0.051982,0.143718
1.120300,0.054269,0.140549
1.115040,-0.065672,0.126078
1.069510,-0.005831,0.135660
0.992853,-0.019284,0.123271
0.963423,-0.049373,0.125301
1.045550,-0.043697,0.093094
1.007180,-0.144382,0.106799
0.872795,0.177460,0.124872
1.047010,0.080996,0.121947
1.045820,0.017949,0.124934
0.955125,0.028505,0.127856
0.987351,-0.018678,0.176576
0.995277,-0.010867,0.176250
0.994471,-0.001187,0.175907
0.982495,0.009996,0.175630
0.963086,0.022157,0.175350
0.947030,0.030461,0.174966
0.937819,0.037124,0.174749
0.944859,0.030088,0.173938
1.005510,0.024017,0.172513
1.147130,0.004501,0.170253
1.125900,-0.015104,0.168278
1.089670,-0.008616,0.166842
1.099030,-0.033679,0.163107
1.047620,0.019775,0.165698
1.075190,0.082858,0.153426
0.878753,0.202516,0.135847
1.012460,0.065901,0.167695
1.059240,-0.010238,0.141226
0.874664,-0.116111,0.125644
0.984332,0.159723,0.141017
0.820332,0.142318,0.112491
1.090340,0.392256,0.091157
1.076890,0.059894,0.148824
1.078520,0.157110,0.089742
0.810849,0.186080,0.129860
0.932413,0.069144,0.115757
1.096430,-0.233632,0.109149
0.977556,0.075530,0.115839
1.049420,-0.183107,0.109037
0.934305,0.101719,0.170162
0.921800,0.109715,0.169214
0.906935,0.116338,0.168258
0.899787,0.118872,0.167744
0.911488,0.114667,0.168104
0.940619,0.101452,0.169430
0.989335,0.079649,0.172041
1.043850,0.049228,0.174641
1.048590,0.024974,0.175687
1.020380,0.051066,0.175547
0.948376,0.092855,0.169836
0.986429,0.108974,0.171538
0.957328,0.073993,0.167845
0.852698,0.100926,0.172723
0.723941,0.011732,0.165224
0.968482,0.161597,0.152799
1.143540,0.041577,0.146068
1.157910,0.314771,0.120467
0.898535,0.010004,0.128408
0.800991,0.164507,0.148160
0.836277,-0.124668,0.112540
1.038680,-0.278116,0.086596
1.147720,0.198494,0.151704
0.912502,0.115864,0.091796
1.005190,0.336573,0.133112
1.191530,-0.132421,0.109606
1.039420,0.241835,0.115849
1.015040,0.085509,0.104212
0.952097,0.084932,0.130778
0.835865,0.022526,0.177482
0.870478,0.017198,0.175906
0.924074,0.009477,0.174307
0.990299,-0.001056,0.172988
1.058280,-0.014155,0.172400
1.118230,-0.025568,0.172536
1.167830,-0.032388,0.172920
1.168950,-0.019097,0.173930
1.016950,-0.000650,0.172848
0.891701,0.018881,0.172120
0.970386,0.020996,0.166962
1.121110,-0.013596,0.164154
1.111370,0.002776,0.163397
1.153470,-0.016383,0.154294
0.924126,-0.083399,0.138416
0.835077,-0.120560,0.130759
0.781067,0.028891,0.126176
1.123230,0.118521,0.122242
1.089620,0.171902,0.129631
1.035810,-0.047626,0.136037
1.317830,-0.185106,0.063901
0.789927,-0.202419,0.074021
0.727679,0.161379,0.121659
1.013500,0.158446,0.050025
1.022250,-0.107729,0.144347
1.032570,-0.119803,0.110918
0.921161,0.213325,0.120088
1.097930,-0.008749,0.087988
1.073610,-0.074078,0.110567
1.010680,-0.088596,0.179148
1.010930,-0.102973,0.176365
1.019820,-0.113667,0.173921
1.033100,-0.116350,0.172609
1.038650,-0.109460,0.172855
1.023110,-0.089064,0.174959
0.973251,-0.054714,0.177881
0.908650,-0.002931,0.180556
0.922711,0.042311,0.180633
0.934916,0.011992,0.179245
1.058480,-0.018007,0.179848
1.047280,-0.041088,0.174204
0.923364,0.047209,0.178584
1.032660,0.101949,0.168964
0.955008,0.185611,0.156011
0.840213,0.066405,0.166065
0.803952,-0.035096,0.160438
0.949635,-0.214755,0.128752
1.112160,0.081195,0.140601
1.204520,-0.179976,0.137433
1.082210,0.060370,0.073500
0.705192,0.209430,0.074092
0.780125,-0.049487,0.082754
1.150660,-0.198174,0.020879
1.185380,-0.248331,0.154809
0.992358,-0.062171,0.092129
0.923481,-0.132629,0.114413
1.169600,-0.007324,0.071877
0.950958,0.113888,0.124220
1.097180,0.050393,0.185913
1.070320,0.050607,0.184301
1.035210,0.051689,0.182764
0.993587,0.053541,0.181677
0.952357,0.058591,0.180938
0.911573,0.056851,0.180081
0.852185,0.063581,0.180392
0.810794,0.044675,0.180172
0.950423,0.045325,0.178844
1.069790,0.022017,0.175660
1.101960,0.005984,0.172297
0.961017,0.044408,0.166625
0.769902,0.107990,0.159315
0.866497,0.144542,0.145528
0.978107,0.209679,0.131757
1.128490,0.107914,0.145895
1.121180,-0.032823,0.168642
0.951187,-0.126753,0.140522
1.035910,-0.096361,0.165841
1.104000,-0.018060,0.143280
0.927168,0.325524,0.118120
0.888011,0.026823,0.140418
1.056290,-0.293234,0.126031
1.170290,-0.701672,-0.005462
0.909277,-0.120733,0.154032
0.980444,0.023576,0.097194
0.929464,-0.105002,0.121001
1.000570,-0.135401,0.080629
1.091480,0.398889,0.102662
1.028240,0.185153,0.193465
1.019620,0.189377,0.192004
1.012280,0.190145,0.191045
1.007800,0.181077,0.191026
1.012180,0.165609,0.192222
1.008360,0.129161,0.193469
0.989402,0.093846,0.194319
0.961369,0.033457,0.191164
0.973874,-0.005566,0.186343
1.083320,0.017017,0.183772
1.047920,0.013982,0.173627
0.844079,0.052811,0.171116
0.756712,0.049512,0.170928
0.875853,-0.034985,0.154319
1.026850,-0.062731,0.134984
1.230090,-0.093344,0.138124
1.102440,-0.006806,0.175165
1.040660,0.080767,0.142426
1.015890,-0.100077,0.166573
0.792279,0.101877,0.111659
0.994582,0.294781,0.103011
1.184090,-0.209354,0.119027
1.256720,-0.281683,0.113522
1.108910,-0.489739,-0.035140
0.675641,-0.030408,0.063693
0.977557,-0.069769,0.071340
1.007650,0.075009,0.112443
0.905181,-0.326201,0.066989
1.090160,0.195845,0.119435
1.015750,0.082557,0.203518
1.037570,0.084298,0.203029
1.068230,0.084157,0.203015
1.106260,0.079937,0.203461
1.147150,0.075809,0.204502
1.165020,0.069970,0.205323
1.145800,0.068847,0.204727
1.106340,0.080820,0.202721
0.978117,0.071177,0.197461
0.997036,0.125970,0.202155
1.023060,0.136149,0.188267
0.850623,0.167555,0.190166
0.916009,0.069440,0.209412
1.037970,-0.093524,0.185235
1.051720,-0.186983,0.154848
1.089600,-0.171490,0.144897
0.878249,0.007614,0.165856
1.089950,0.084204,0.152251
1.043340,-0.065729,0.164411
0.693413,0.023090,0.057138
1.129750,-0.095637,0.077527
1.358090,-0.180463,0.071298
1.252050,-0.135810,0.079263
1.049080,0.029689,-0.033957
0.676433,0.043778,0.067671
0.964639,-0.299382,0.045841
1.065610,0.087493,0.101741
0.964952,-0.382747,0.059292
1.016190,-0.127148,0.129876
0.973983,-0.067317,0.219726
0.995304,-0.055784,0.220016
1.019050,-0.039757,0.220824
1.040440,-0.017020,0.222142
1.050780,0.011744,0.223352
1.032980,0.056475,0.223946
0.973732,0.101814,0.220295
0.958043,0.175870,0.215011
0.898453,0.204590,0.204544
0.878630,0.269355,0.199588
0.965042,0.287191,0.183742
0.936289,0.324240,0.180632
1.177260,0.151546,0.189483
1.260550,0.059261,0.162402
1.138030,-0.026170,0.123553
1.001900,0.006710,0.113483
0.791691,0.079658,0.143106
1.171560,0.007998,0.156111
1.065410,-0.108102,0.166126
0.803066,-0.058781,0.100326
1.170170,-0.500270,0.079566
1.254050,-0.072497,0.080221
1.151170,-0.010785,0.101833
0.998206,0.130259,0.002514
0.814567,0.071028,0.121687
0.962422,-0.480638,0.050195
1.020180,-0.071885,0.106384
1.014830,-0.324240,0.065703
0.914997,-0.174038,0.125012
0.890673,-0.059715,0.234080
0.890823,-0.048649,0.234289
0.894573,-0.031761,0.234671
0.899554,-0.007226,0.234867
0.898301,0.020617,0.233360
0.879251,0.058804,0.231726
0.833319,0.083115,0.226055
0.832569,0.121602,0.217986
0.800194,0.142943,0.202838
0.775347,0.195255,0.178370
0.913882,0.214515,0.148639
1.057960,0.261239,0.140760
1.337840,0.136868,0.145007
1.299620,0.228365,0.139723
1.144760,0.188832,0.118336
0.964319,0.250098,0.115249
0.845290,0.183093,0.147933
1.303310,0.000758,0.148771
1.056690,-0.115040,0.157146
0.977879,-0.050699,0.143901
1.159280,-0.456166,0.101908
1.039880,0.088451,0.079309
1.143430,0.031819,0.111980
0.963244,-0.001619,0.015877
0.953521,0.114754,0.134874
1.030980,-0.472375,0.047265
0.958483,-0.199775,0.104235
1.033250,-0.256512,0.052703
0.836882,-0.074937,0.113029
0.874432,0.073600,0.236538
0.854056,0.072595,0.236012
0.840728,0.072349,0.235533
0.834934,0.073378,0.234631
0.830377,0.073116,0.233004
0.828706,0.071588,0.230609
0.824343,0.047830,0.225955
0.817879,0.010889,0.219748
0.762956,-0.018429,0.202206
0.730769,-0.018323,0.182100
0.857700,-0.020006,0.139206
1.064140,0.066615,0.137019
1.251810,0.079900,0.150000
1.194140,0.285432,0.155215
1.105740,0.245144,0.149766
0.974752,0.327800,0.136746
0.984289,0.173658,0.143063
1.434180,0.010967,0.116560
1.059270,-0.036809,0.143949
1.063140,-0.069127,0.138805
1.082960,-0.037417,0.112935
0.942430,0.350894,0.055999
1.225230,0.071025,0.076428
0.934589,0.072413,0.002004
1.035780,0.206974,0.132025
1.125380,-0.294749,0.037574
0.922928,-0.168623,0.088356
1.017580,-0.236176,0.043151
0.811796,0.064446,0.103625
0.906646,0.166320,0.248057
0.895932,0.154756,0.247113
0.890531,0.137657,0.245916
0.888971,0.116090,0.244026
0.893406,0.092393,0.240947
0.922338,0.068432,0.236925
0.974199,0.032711,0.230725
0.963336,-0.028753,0.219677
0.857437,-0.097581,0.202646
0.758175,-0.146410,0.185486
0.783449,-0.176823,0.162912
0.931004,-0.064371,0.169595
1.064960,0.015590,0.172181
1.116560,0.215109,0.163382
1.099160,0.137507,0.161695
1.020290,0.219494,0.140735
1.123650,0.042626,0.127097
1.476040,-0.027207,0.095174
1.094870,0.064481,0.135963
1.037740,-0.104381,0.128309
0.896682,0.256044,0.107284
0.966567,0.443615,0.027783
1.296590,0.152172,0.041528
0.887600,0.321138,-0.009193
1.099070,0.295671,0.125355
1.188930,-0.109609,0.035713
0.919443,-0.022380,0.086299
0.973194,-0.291758,0.045083
0.792723,0.237550,0.098327
0.949633,0.164569,0.255685
0.959168,0.155930,0.253766
0.965831,0.142311,0.251436
0.961377,0.125470,0.248198
0.947792,0.105787,0.243519
0.956422,0.092458,0.236984
1.029720,0.078027,0.228215
1.071630,0.062062,0.213649
0.989823,-0.008611,0.192038
0.854351,-0.068778,0.177144
0.766531,-0.144134,0.168101
0.810211,-0.070057,0.183426
0.918121,-0.035226,0.177026
1.074760,0.110198,0.166241
1.107670,0.012511,0.161591
1.054530,0.070711,0.144404
1.213790,-0.091536,0.126267
1.409060,-0.087864,0.114206
1.120680,0.125505,0.127217
0.999926,-0.106900,0.135375
0.750268,0.202779,0.080281
1.006640,0.228409,-0.014610
1.276820,0.280435,0.046063
0.857839,0.442979,-0.008119
1.180590,0.286121,0.086771
1.224610,-0.057444,0.039633
0.958422,0.144591,0.083083
0.942044,-0.376196,0.046337
0.789054,0.383154,0.091759
0.964079,0.108810,0.266036
0.985442,0.110575,0.263174
1.000730,0.110644,0.259571
1.002690,0.110844,0.254629
0.993282,0.105461,0.248334
0.990395,0.109012,0.240242
1.041700,0.102560,0.228938
1.107250,0.140520,0.212062
1.080780,0.114298,0.187339
0.958083,0.092006,0.166444
0.805853,0.004638,0.158370
0.783030,0.028586,0.183776
0.859757,-0.015521,0.176065
1.058410,0.061994,0.175305
1.131910,-0.023424,0.160406
1.086990,-0.000467,0.152448
1.273050,-0.135704,0.135765
1.304810,-0.108924,0.125433
1.119040,0.139221,0.121801
1.018240,-0.103246,0.139858
0.709912,-0.012966,0.063942
0.970353,-0.117204,-0.047490
1.192540,0.323943,0.066021
0.883939,0.292867,0.006533
1.267670,0.175853,0.050184
1.228300,-0.130411,0.044112
1.006600,0.263377,0.077076
0.920284,-0.400607,0.049004
0.796304,0.423282,0.082728
0.929105,0.084121,0.281487
0.949278,0.098699,0.277477
0.964633,0.115261,0.272206
0.968459,0.135218,0.265512
0.959582,0.146068,0.256753
0.958859,0.166134,0.247297
0.988236,0.160685,0.234446
1.041570,0.211640,0.219218
1.087160,0.215437,0.194631
1.012430,0.225838,0.170621
0.857006,0.161293,0.161208
0.811054,0.152660,0.177869
0.880489,0.066763,0.176747
1.064780,0.077434,0.177732
1.164380,0.023314,0.151484
1.127160,0.016479,0.152113
1.320610,-0.084676,0.133068
1.221590,-0.078857,0.113560
